shipment_id,tracking_number,origin_location_id,destination_location_id,route_id,shipment_type,priority,weight_kg,distance_km,number_of_stops,number_of_handoffs,planned_duration_minutes,actual_duration_minutes,planned_delivery_time,actual_delivery_time,weather_exposure,traffic_exposure,congestion_exposure,transport_delay_minutes,external_event_exposure,historical_route_delay_rate,historical_route_avg_delay,expected_delay_minutes,delay_minutes,sla_limit_minutes,sla_breached,final_risk_score,planned_date
HIST028523,1ZO886CKTC1HDLGBM7,LOC053,LOC005,RT-LOC053-LOC052-LOC007,Standard,Normal,72.67,1079.88,5,6,307.5,484.5,2025-11-10T18:03:38,2025-11-10T21:00:38,0.548,0.515,0.759,0,0.04,0.262,73.5,177,177,7200,False,4.39,2025-11-10T12:56:08
HIST028524,1ZZ4IIEWD0FU8TLLJ7,LOC016,LOC011,RT-LOC016-LOC030-LOC012,Express,Low,125.92,3407.4,11,12,776.4,866.4,2026-05-22T20:35:06,2026-05-22T22:05:06,0.44,0.598,0.043,0,0.133,0.21,59.8,90,90,10080,False,2.88,2026-05-22T07:38:42
HIST028525,1Z14ADFSXCQYJN9N3J,LOC001,LOC069,RT-LOC001-LOC051-LOC028,Express,Normal,3.28,1524.28,5,7,321.1,380.1,2024-08-10T04:38:18,2024-08-10T05:37:18,0.716,0.185,0.398,0,0.351,0.213,58.3,59,59,7200,False,3.64,2024-08-09T23:17:12
HIST028526,1ZUKG3FVEOMGSEBHHE,LOC063,LOC050,RT-LOC063-LOC061-LOC060,Express,Normal,60.54,2260.6,9,11,672.8,712.8,2025-10-05T16:16:41,2025-10-05T16:56:41,0.451,0.802,0.468,0,0.045,0.194,35.4,40,40,7200,False,3.87,2025-10-05T05:03:53
HIST028527,1ZSH3QEZBWGSTMTSB6,LOC074,LOC041,RT-LOC074-LOC075-LOC044,Express,Critical,77.84,1953.74,4,5,854.8,1076.8,2024-07-12T17:47:56,2024-07-12T21:29:56,0.376,0.541,0.698,120,0.475,0.222,78.9,222,222,2880,True,4.47,2024-07-12T03:33:08
HIST028528,1Z5KR7OKVK64F85EIW,LOC023,LOC006,RT-LOC023-LOC022-LOC021,Fragile,Low,0.66,1278.04,5,6,521.0,594.0,2024-04-11T22:12:33,2024-04-11T23:25:33,0.263,0.532,0.333,0,0.12,0.232,65.5,73,73,10080,True,3.14,2024-04-11T13:31:33
HIST028529,1Z3DJ4ZHLJHEX146CY,LOC053,LOC075,RT-LOC053-LOC052-LOC007,Standard,Low,73.9,5327.22,16,16,2220.6,2295.6,2024-06-19T07:53:04,2024-06-19T09:08:04,0.579,0.297,0.699,0,0.026,0.235,56.3,75,75,10080,True,3.94,2024-06-17T18:52:28
HIST028530,1ZR2MP7DLML7H8RPPS,LOC027,LOC054,RT-LOC027-LOC063-LOC061,Priority,Low,41.42,2977.87,10,12,921.7,1089.7,2025-03-22T09:38:25,2025-03-22T12:26:25,0.54,0.68,0.289,0,0.123,0.196,44.5,168,168,10080,True,3.54,2025-03-21T18:16:43
HIST028531,1ZGVP0C3SHW6WFXD3W,LOC030,LOC051,RT-LOC030-LOC002-LOC029,International,Normal,19.55,883.89,3,5,372.4,461.4,2025-12-17T19:27:44,2025-12-17T20:56:44,0.327,0.379,0.406,0,0.157,0.24,45.3,89,89,7200,True,3.04,2025-12-17T13:15:20
HIST028532,1ZX2UC51WO8K9E1DVS,LOC013,LOC033,RT-LOC013-LOC062-LOC066,Express,Normal,18.63,1562.85,5,7,492.1,548.1,2025-08-16T08:56:55,2025-08-16T09:52:55,0.06,0.538,0.097,0,0.409,0.229,56.8,56,56,7200,False,2.44,2025-08-16T00:44:49
HIST028533,1ZXBWI4K8LJKDUR1OL,LOC061,LOC012,RT-LOC061-LOC018-LOC012,Express,Low,80.29,497.98,2,3,294.5,443.5,2024-09-22T04:25:09,2024-09-22T06:54:09,0.338,0.235,0.606,0,0.019,0.258,98.9,149,149,10080,False,3.24,2024-09-21T23:30:39
HIST028534,1Z1CRP6A1ZO1QW61RT,LOC075,LOC071,RT-LOC075-LOC044-LOC074,Priority,Normal,12.92,3512.14,8,9,930.8,1031.8,2024-02-09T18:00:20,2024-02-09T19:41:20,0.445,0.619,0.001,0,0.401,0.23,55.1,101,101,7200,False,3.24,2024-02-09T02:29:32
HIST028535,1ZGYZBZ0D52ANDY303,LOC054,LOC015,RT-LOC054-LOC009-LOC010,Standard,Normal,11.68,4522.95,17,17,1373.9,1541.9,2025-11-23T14:25:58,2025-11-23T17:13:58,0.411,0.642,0.427,60,0.073,0.234,56.1,168,168,7200,True,3.61,2025-11-22T15:32:04
HIST028536,1ZXAL94XZNN1FJCHIB,LOC018,LOC065,RT-LOC018-LOC062-LOC066,Express,Low,14.45,917.21,3,5,408.6,458.6,2024-11-14T16:44:48,2024-11-14T17:34:48,0.09,0.339,0.124,0,0.302,0.186,16.6,50,50,10080,False,1.97,2024-11-14T09:56:12
HIST028537,1Z63V2L7RKP0PVAPEG,LOC044,LOC061,RT-LOC044-LOC074-LOC045,Express,Low,27.67,3980.29,9,10,1008.3,1161.3,2025-02-01T08:30:48,2025-02-01T11:03:48,0.336,0.63,0.657,0,0.271,0.261,62.1,153,153,10080,True,4.11,2025-01-31T15:42:30
HIST028538,1Z33JE7COXCG8NPGSC,LOC075,LOC034,RT-LOC075-LOC044-LOC074,Standard,High,8.44,3619.65,7,8,1175.3,1363.3,2025-12-18T08:43:47,2025-12-18T11:51:47,0.565,0.384,0.677,120,0.142,0.228,50.2,188,188,4320,True,4.25,2025-12-17T13:08:29
HIST028539,1Z7M83FNJ08T7FHLFX,LOC040,LOC012,RT-LOC040-LOC038-LOC045,Standard,High,4.34,3365.04,7,9,1026.8,1052.8,2026-04-17T12:28:23,2026-04-17T12:54:23,0.402,0.291,0.331,0,0.409,0.274,47.3,26,26,4320,True,3.25,2026-04-16T19:21:35
HIST028540,1ZSAAJC1CZEE5VROVW,LOC014,LOC045,RT-LOC014-LOC031-LOC069,Standard,High,12.09,1852.63,4,4,1213.8,1304.8,2026-01-18T18:57:12,2026-01-18T20:28:12,0.327,0.333,0.327,0,0.067,0.206,57.2,91,91,4320,True,2.67,2026-01-17T22:43:24
HIST028541,1Z4W7MOJVVSDCHGAJH,LOC036,LOC059,RT-LOC036-LOC015-LOC069,Priority,Low,23.29,2903.1,7,7,1077.3,1163.3,2024-12-22T10:03:04,2024-12-22T11:29:04,0.291,0.575,0.577,0,0.262,0.249,55.9,86,86,10080,True,3.73,2024-12-21T16:05:46
HIST028542,1ZT8YZLMAG5C0BGHLV,LOC024,LOC035,RT-LOC024-LOC027-LOC063,Fragile,Normal,12.58,2927.04,7,8,682.3,765.3,2025-06-18T13:31:15,2025-06-18T14:54:15,0.124,0.375,0.231,0,0.453,0.238,60.1,83,83,7200,False,2.77,2025-06-18T02:08:57
HIST028543,1ZHNQKBSYBJ9MSVKV3,LOC063,LOC025,RT-LOC063-LOC026-LOC027,Priority,Normal,28.37,1068.91,3,3,636.6,743.6,2025-04-30T04:08:58,2025-04-30T05:55:58,0.068,0.767,0.518,0,0.368,0.193,61.6,107,107,7200,False,3.49,2025-04-29T17:32:22
HIST028544,1ZA244QCLXDIJZJOQ8,LOC063,LOC057,RT-LOC063-LOC061-LOC060,Fragile,High,98.87,2457.05,10,10,787.4,835.4,2024-07-07T13:53:49,2024-07-07T14:41:49,0.429,0.279,0.037,0,0.284,0.188,33.9,48,48,4320,False,2.7,2024-07-07T00:46:25
HIST028545,1ZR8421DEPSGXWKQXU,LOC048,LOC039,RT-LOC048-LOC037-LOC038,International,High,7.72,950.43,3,5,609.8,759.8,2025-03-12T06:35:22,2025-03-12T09:05:22,0.17,0.893,0.77,0,0.358,0.166,26.6,150,150,4320,True,4.24,2025-03-11T20:25:34
HIST028546,1ZXF5J1UGYO3NXM535,LOC015,LOC022,RT-LOC015-LOC069-LOC016,Express,Normal,59.89,3019.78,7,7,774.9,848.9,2025-05-18T06:27:11,2025-05-18T07:41:11,0.366,0.333,0.753,0,0.447,0.223,55.4,74,74,7200,False,3.99,2025-05-17T17:32:17
HIST028547,1Z3P7TSSLFMVCQ3CQK,LOC075,LOC021,RT-LOC075-LOC044-LOC074,Express,Normal,67.01,5266.9,12,13,1283.9,1695.9,2025-06-27T00:39:58,2025-06-27T07:31:58,0.433,0.236,0.664,240,0.365,0.223,59.6,412,412,7200,False,4.32,2025-06-26T03:16:04
HIST028548,1ZTFEL6V7QQ5D7ZYN7,LOC070,LOC047,RT-LOC070-LOC069-LOC015,Standard,Low,23.82,2511.69,5,5,1320.6,1401.6,2025-10-11T13:44:28,2025-10-11T15:05:28,0.189,0.385,0.043,0,0.305,0.22,66.3,81,81,10080,False,2.26,2025-10-10T15:43:52
HIST028549,1Z7SIFEOBWBHOIBKGR,LOC037,LOC013,RT-LOC037-LOC038-LOC045,Express,Low,10.68,4015.87,10,12,1364.4,1446.4,2025-04-20T05:51:16,2025-04-20T07:13:16,0.314,0.457,0.754,0,0.384,0.255,52.0,82,82,10080,True,4.09,2025-04-19T07:06:52
HIST028550,1ZPNLTRSGB9T8JUQS3,LOC056,LOC055,RT-LOC056-LOC058-LOC055,Express,Normal,25.59,513.43,2,2,44.0,123.0,2025-12-03T06:54:54,2025-12-03T08:13:54,0.266,0.232,0.585,0,0.492,0.293,64.2,79,79,7200,False,3.52,2025-12-03T06:10:54
HIST028551,1Z6HYYX42HZJLRDXL3,LOC045,LOC013,RT-LOC045-LOC015-LOC069,Standard,Normal,14.35,3020.21,8,9,720.7,916.7,2024-10-28T20:38:53,2024-10-28T23:54:53,0.315,0.636,0.46,30,0.014,0.279,58.9,196,196,7200,False,3.55,2024-10-28T08:38:11
HIST028552,1Z1Z2PL9YKU4PCBUL1,LOC031,LOC036,RT-LOC031-LOC033-LOC035,Standard,High,24.31,1855.6,3,3,855.2,928.2,2024-04-10T08:12:53,2024-04-10T09:25:53,0.248,0.709,0.485,0,0.357,0.225,62.0,73,73,4320,False,3.7,2024-04-09T17:57:41
HIST028553,1ZMSEJVKE94NFY8FEJ,LOC012,LOC064,RT-LOC012-LOC064,International,High,4.23,317.23,1,3,237.9,325.9,2024-05-31T22:58:03,2024-06-01T00:26:03,0.258,0.859,0.436,0,0.26,0.304,45.4,88,88,4320,False,3.95,2024-05-31T19:00:09
HIST028554,1ZVIVW4R8253WY5NGI,LOC060,LOC037,RT-LOC060-LOC013-LOC062,Standard,Normal,31.96,3176.06,8,9,860.7,964.7,2025-09-08T10:13:28,2025-09-08T11:57:28,0.238,0.521,0.332,0,0.027,0.239,61.9,104,104,7200,False,2.87,2025-09-07T19:52:46
HIST028555,1ZFQ0ANENK0UVK800V,LOC060,LOC048,RT-LOC060-LOC013-LOC062,Express,High,49.26,3046.52,8,9,902.5,1003.5,2026-03-06T18:24:28,2026-03-06T20:05:28,0.113,0.264,0.585,30,0.257,0.228,59.5,101,101,4320,False,2.87,2026-03-06T03:21:58
HIST028556,1Z6PWZZG5K5T2VT38N,LOC013,LOC022,RT-LOC013-LOC019-LOC022,Standard,High,46.4,763.02,2,4,381.5,456.5,2026-04-09T11:33:56,2026-04-09T12:48:56,0.197,0.454,0.697,0,0.262,0.175,57.5,75,75,4320,False,3.42,2026-04-09T05:12:26
HIST028557,1Z8I3WXOGJ4CCJ9JA8,LOC007,LOC033,RT-LOC007-LOC006-LOC059,Express,Normal,28.99,2506.42,9,11,710.5,764.5,2025-05-23T04:25:14,2025-05-23T05:19:14,0.296,0.369,0.047,0,0.487,0.203,53.9,54,54,7200,False,2.59,2025-05-22T16:34:44
HIST028558,1Z5JP32XZ18ZKUTIYQ,LOC031,LOC073,RT-LOC031-LOC069-LOC015,Temperature Sensitive,High,9.75,1680.22,3,5,1084.5,1129.5,2024-10-01T08:25:56,2024-10-01T09:10:56,0.43,0.218,0.031,0,0.151,0.251,60.9,45,45,4320,False,2.62,2024-09-30T14:21:26
HIST028559,1ZK6NHDOQAXN8PXRZ5,LOC022,LOC060,RT-LOC022-LOC021-LOC020,Express,Low,40.87,1140.18,5,5,466.5,736.5,2025-09-20T17:33:31,2025-09-20T22:03:31,0.402,0.383,0.407,120,0.304,0.256,76.8,270,270,10080,True,3.61,2025-09-20T09:47:01
HIST028560,1ZQKJGB9GPP6IUL326,LOC016,LOC048,RT-LOC016-LOC030-LOC067,Fragile,Normal,262.92,3289.36,7,8,889.8,999.8,2025-09-17T18:15:59,2025-09-17T20:05:59,0.201,0.496,0.472,0,0.135,0.226,69.8,110,110,7200,False,3.29,2025-09-17T03:26:11
HIST028561,1ZCO99RJVBYQR25T3M,LOC039,LOC053,RT-LOC039-LOC040-LOC038,Express,Critical,72.84,4601.1,13,15,1640.4,1804.4,2024-12-26T14:20:28,2024-12-26T17:04:28,0.48,0.891,0.587,0,0.012,0.264,54.0,164,164,2880,True,4.48,2024-12-25T11:00:04
HIST028562,1ZEJXUFL80BK51KSQP,LOC063,LOC030,RT-LOC063-LOC062-LOC012,Priority,Low,39.07,871.83,3,3,557.2,639.2,2026-01-05T19:36:54,2026-01-05T20:58:54,0.211,0.47,0.648,0,0.241,0.138,54.6,82,82,10080,False,3.26,2026-01-05T10:19:42
HIST028563,1Z4WN6EBND4JPK5KFE,LOC013,LOC026,RT-LOC013-LOC024-LOC026,Standard,Low,66.88,734.96,2,2,551.2,608.2,2024-01-30T15:21:45,2024-01-30T16:18:45,0.16,0.389,0.512,0,0.215,0.187,53.0,57,57,10080,True,2.86,2024-01-30T06:10:33
HIST028564,1Z918UL00M4NFZYJHS,LOC036,LOC004,RT-LOC036-LOC015-LOC069,Express,Normal,8.23,4018.88,10,11,1344.3,1526.3,2024-01-23T08:41:24,2024-01-23T11:43:24,0.45,0.452,0.701,60,0.47,0.218,60.4,182,182,7200,True,4.28,2024-01-22T10:17:06
HIST028565,1ZS1RBYPTALKGGNJBG,LOC031,LOC021,RT-LOC031-LOC070-LOC016,Express,Normal,65.59,2711.55,8,8,906.8,1016.8,2026-04-27T22:29:43,2026-04-28T00:19:43,0.253,0.523,0.419,0,0.128,0.201,63.8,110,110,7200,True,3.01,2026-04-27T07:22:55
HIST028566,1ZBJQG0ZBSGJ64SGSY,LOC051,LOC032,RT-LOC051-LOC028-LOC050,Standard,Normal,371.69,2791.72,7,9,563.9,640.9,2026-03-23T08:26:12,2026-03-23T09:43:12,0.273,0.576,0.043,0,0.429,0.21,77.7,77,77,7200,True,2.81,2026-03-22T23:02:18
HIST028567,1ZOU30C4H7RNPV9RLB,LOC064,LOC065,RT-LOC064-LOC065,Standard,Normal,26.74,226.38,1,1,169.8,265.8,2025-02-21T06:31:04,2025-02-21T08:07:04,0.204,0.564,0.417,0,0.183,0.235,63.6,96,96,7200,True,3.11,2025-02-21T03:41:16
HIST028568,1Z5JAEVS7TXCIMGO7H,LOC007,LOC009,RT-LOC007-LOC052-LOC009,Express,Critical,4.15,817.12,2,2,70.0,135.0,2024-12-13T09:19:11,2024-12-13T10:24:11,0.572,0.275,0.396,0,0.358,0.194,13.9,65,65,2880,True,3.44,2024-12-13T08:09:11
HIST028569,1ZMF08KI30WQWTPLBH,LOC006,LOC009,RT-LOC006-LOC003-LOC007,Express,Critical,23.22,1165.55,4,6,196.2,246.2,2026-05-02T16:43:12,2026-05-02T17:33:12,0.523,0.409,0.159,0,0.301,0.212,35.2,50,50,2880,True,3.06,2026-05-02T13:27:00
HIST028570,1ZVJX0GZWQ09Z58NRL,LOC053,LOC057,RT-LOC053-LOC052-LOC009,International,Normal,88.7,909.15,4,6,149.3,314.3,2024-10-29T00:10:06,2024-10-29T02:55:06,0.66,0.5,0.018,0,0.361,0.21,41.5,165,165,7200,False,3.41,2024-10-28T21:40:48
HIST028571,1ZO6SU7XOEQ46WNMSP,LOC026,LOC062,RT-LOC026-LOC027-LOC063,Standard,Normal,50.16,896.05,3,4,167.5,228.5,2024-03-11T13:27:56,2024-03-11T14:28:56,0.127,0.641,0.164,0,0.42,0.131,74.8,61,61,7200,True,2.54,2024-03-11T10:40:26
HIST028572,1ZBDJEBI2Q7IH5RGQ1,LOC056,LOC019,RT-LOC056-LOC054-LOC009,Express,Normal,4.07,1342.35,6,6,307.5,472.5,2024-07-12T17:38:00,2024-07-12T20:23:00,0.477,0.755,0.62,0,0.043,0.25,59.2,165,165,7200,True,4.3,2024-07-12T12:30:30
HIST028573,1ZAHPTA0LMUQLWPYLA,LOC046,LOC009,RT-LOC046-LOC047-LOC038,Fragile,Normal,20.17,5842.09,14,15,1636.1,1720.1,2025-04-09T09:27:42,2025-04-09T10:51:42,0.337,0.621,0.754,0,0.204,0.243,49.8,84,84,7200,False,4.38,2025-04-08T06:11:36
HIST028574,1Z03B0EWCTE8I9GSU7,LOC073,LOC012,RT-LOC073-LOC045-LOC015,Priority,Normal,121.57,2977.22,6,6,1019.2,1079.2,2026-04-30T10:55:05,2026-04-30T11:55:05,0.462,0.444,0.026,0,0.188,0.286,50.3,60,60,7200,True,2.94,2026-04-29T17:55:53
HIST028575,1ZAEH2VEN3UPEZ3GN3,LOC049,LOC029,RT-LOC049-LOC050-LOC051,Temperature Sensitive,Normal,19.91,702.01,3,5,496.2,578.2,2025-07-22T18:19:17,2025-07-22T19:41:17,0.337,0.651,0.441,0,0.314,0.164,42.8,82,82,7200,True,3.71,2025-07-22T10:03:05
HIST028576,1ZLRSJ4MIQQL3Q9LJH,LOC067,LOC006,RT-LOC067-LOC012-LOC018,Fragile,Normal,9.62,1065.57,4,5,516.7,582.7,2026-01-06T13:43:22,2026-01-06T14:49:22,0.225,0.379,0.103,0,0.33,0.209,45.4,66,66,7200,True,2.53,2026-01-06T05:06:40
HIST028577,1Z145JH6VHN5LNI45D,LOC040,LOC032,RT-LOC040-LOC038-LOC037,Standard,Normal,39.57,2556.02,6,8,1205.6,1306.6,2026-02-27T14:14:38,2026-02-27T15:55:38,0.07,0.267,0.4,30,0.061,0.257,53.0,101,101,7200,False,2.39,2026-02-26T18:09:02
HIST028578,1ZXPJ1A26YHONMJX5H,LOC032,LOC061,RT-LOC032-LOC065-LOC067,Standard,Normal,10.8,1605.26,5,6,548.6,621.6,2024-06-11T00:22:31,2024-06-11T01:35:31,0.276,0.601,0.314,0,0.052,0.212,71.5,73,73,7200,False,2.96,2024-06-10T15:13:55
HIST028579,1ZPL91JCK0I9G50FA3,LOC011,LOC051,RT-LOC011-LOC056-LOC054,Standard,High,64.14,2773.28,14,15,786.6,934.6,2025-09-21T01:43:28,2025-09-21T04:11:28,0.388,0.531,0.637,0,0.201,0.223,59.7,148,148,4320,False,3.86,2025-09-20T12:36:52
HIST028580,1ZCBLISVCVBKZO3QH3,LOC034,LOC047,RT-LOC034-LOC033-LOC035,Express,Critical,9.19,2314.59,5,7,957.4,1056.4,2025-08-03T21:52:42,2025-08-03T23:31:42,0.217,0.38,0.252,0,0.193,0.232,61.7,99,99,2880,False,2.53,2025-08-03T05:55:18
HIST028581,1ZZX4VVPT0N2OCFNBE,LOC046,LOC011,RT-LOC046-LOC047-LOC038,Priority,Normal,85.11,6250.9,17,19,1703.4,1773.4,2025-11-05T17:01:17,2025-11-05T18:11:17,0.379,0.519,0.038,0,0.411,0.233,51.4,70,70,7200,False,2.98,2025-11-04T12:37:53
HIST028582,1Z56O8KILVUJYKJU2W,LOC049,LOC068,RT-LOC049-LOC050-LOC016,Standard,Critical,43.83,722.56,3,4,192.1,313.1,2024-01-16T07:35:14,2024-01-16T09:36:14,0.583,0.49,0.777,0,0.005,0.191,62.8,121,121,2880,False,4.28,2024-01-16T04:23:08
HIST028583,1ZKRUKC41BFFNF4O7A,LOC035,LOC007,RT-LOC035-LOC036-LOC015,Standard,Normal,33.41,3269.0,9,10,1595.8,1728.8,2026-03-18T11:23:15,2026-03-18T13:36:15,0.37,0.38,0.57,0,0.027,0.24,70.1,133,133,7200,False,3.4,2026-03-17T08:47:27
HIST028584,1ZBAQA2HW0HTYBP1UV,LOC013,LOC053,RT-LOC013-LOC060-LOC059,Standard,Normal,12.29,1539.1,7,8,631.5,710.5,2026-04-03T00:16:36,2026-04-03T01:35:36,0.342,0.563,0.782,0,0.083,0.25,47.2,79,79,7200,False,4.07,2026-04-02T13:45:06
HIST028585,1ZA278WXKASNSW3DFD,LOC013,LOC070,RT-LOC013-LOC060-LOC059,Express,Normal,45.27,2419.77,10,11,600.8,690.8,2024-03-14T19:13:48,2024-03-14T20:43:48,0.242,0.344,0.489,0,0.406,0.21,43.0,90,90,7200,True,3.16,2024-03-14T09:13:00
HIST028586,1ZC6WTE790Y87PEE7K,LOC024,LOC006,RT-LOC024-LOC013-LOC060,Standard,High,41.29,1195.57,4,6,624.5,685.5,2025-02-15T11:29:59,2025-02-15T12:30:59,0.115,0.504,0.643,0,0.429,0.231,35.2,61,61,4320,False,3.53,2025-02-15T01:05:29
HIST028587,1ZM8KG12MS86K5BWCH,LOC017,LOC057,RT-LOC017-LOC006-LOC003,International,High,105.06,1657.71,7,9,345.4,538.4,2024-04-16T16:42:35,2024-04-16T19:55:35,0.666,0.362,0.483,0,0.135,0.199,39.6,193,193,4320,True,3.72,2024-04-16T10:57:11
HIST028588,1ZDIRUI437B6KI6QBA,LOC021,LOC009,RT-LOC021-LOC004-LOC009,Standard,Low,34.67,811.96,2,2,196.0,234.0,2026-02-28T16:24:06,2026-02-28T17:02:06,0.321,0.362,0.532,0,0.051,0.277,41.8,38,38,10080,False,3.29,2026-02-28T13:08:06
HIST028589,1ZSDZRCGP3IG8ZTC1H,LOC023,LOC024,RT-LOC023-LOC019-LOC013,Standard,High,24.62,1031.84,3,4,682.8,742.8,2024-02-29T02:41:50,2024-02-29T03:41:50,0.355,0.568,0.155,0,0.451,0.26,32.2,60,60,4320,False,3.22,2024-02-28T15:19:02
HIST028590,1Z72VYVC8K9F1V4A02,LOC006,LOC054,RT-LOC006-LOC003-LOC007,Standard,Normal,59.52,1382.24,5,5,304.5,379.5,2024-07-20T22:34:50,2024-07-20T23:49:50,0.295,0.328,0.37,0,0.096,0.219,47.4,75,75,7200,False,2.72,2024-07-20T17:30:20
HIST028591,1Z7OUONWMH5FIUWRVP,LOC018,LOC072,RT-LOC018-LOC059-LOC005,Temperature Sensitive,Critical,89.96,3023.61,10,12,544.2,646.2,2025-03-13T08:45:24,2025-03-13T10:27:24,0.378,0.715,0.708,0,0.116,0.212,46.5,102,102,2880,False,4.36,2025-03-12T23:41:12
HIST028592,1ZRFJMU1THXIJLE934,LOC075,LOC052,RT-LOC075-LOC044-LOC074,Fragile,Normal,185.33,4799.08,12,12,1440.4,1533.4,2025-03-18T16:42:03,2025-03-18T18:15:03,0.519,0.476,0.09,0,0.136,0.24,58.3,93,93,7200,False,3.17,2025-03-17T16:41:39
HIST028593,1ZPNO2LOHEC6UOPNL9,LOC027,LOC038,RT-LOC027-LOC063-LOC066,Standard,High,147.34,3693.94,8,8,1015.5,1057.5,2025-09-17T10:02:30,2025-09-17T10:44:30,0.151,0.439,0.222,0,0.059,0.212,57.2,42,42,4320,False,2.28,2025-09-16T17:07:00
HIST028594,1ZV78SEW0TMQP89ZAK,LOC043,LOC006,RT-LOC043-LOC074-LOC045,International,Normal,66.3,3640.12,8,9,1244.7,1353.7,2024-10-14T14:30:25,2024-10-14T16:19:25,0.411,0.551,0.661,0,0.402,0.253,64.2,109,109,7200,True,4.26,2024-10-13T17:45:43
HIST028595,1ZIJ2526GCS8RH6WXU,LOC037,LOC056,RT-LOC037-LOC038-LOC045,Express,Low,6.78,5846.02,15,15,1771.5,1872.5,2026-05-14T13:15:34,2026-05-14T14:56:34,0.454,0.42,0.548,0,0.5,0.22,48.2,101,101,10080,True,3.94,2026-05-13T07:44:04
HIST028596,1ZD3A1MGIGY3SO5WUD,LOC072,LOC014,RT-LOC072-LOC028-LOC050,Express,Critical,82.79,1842.47,6,8,653.5,756.5,2026-03-29T21:35:48,2026-03-29T23:18:48,0.534,0.566,0.082,0,0.055,0.177,59.4,103,103,2880,False,2.91,2026-03-29T10:42:18
HIST028597,1ZO6N9LJOZRDW6EFKY,LOC050,LOC023,RT-LOC050-LOC016-LOC030,Temperature Sensitive,Low,10.01,2128.72,6,6,481.5,561.5,2024-09-22T03:43:03,2024-09-22T05:03:03,0.386,0.469,0.011,0,0.151,0.231,73.0,80,80,10080,False,2.86,2024-09-21T19:41:33
HIST028598,1ZB3LSXBUJ8Z70XAPY,LOC021,LOC022,RT-LOC021-LOC022,Standard,Normal,12.81,155.9,1,3,78.0,335.0,2025-11-02T12:00:49,2025-11-02T16:17:49,0.26,0.823,0.596,120,0.24,0.335,53.9,257,257,7200,True,4.5,2025-11-02T10:42:49
HIST028599,1ZS9MXCQQ0AD54AVN5,LOC010,LOC044,RT-LOC010-LOC020-LOC021,Express,Low,2.09,6076.45,19,21,2356.3,2445.3,2024-04-13T13:05:28,2024-04-13T14:34:28,0.414,0.64,0.085,0,0.095,0.225,56.0,89,89,10080,False,2.9,2024-04-11T21:49:10
HIST028600,1ZQRM4F7EMPNBP1LX0,LOC047,LOC019,RT-LOC047-LOC038-LOC045,International,Normal,43.18,4221.09,9,9,1100.1,1451.1,2025-12-27T16:06:35,2025-12-27T21:57:35,0.223,0.601,0.509,240,0.063,0.245,49.2,351,351,7200,False,3.93,2025-12-26T21:46:29
HIST028601,1Z4559963UT4NILJK4,LOC065,LOC071,RT-LOC065-LOC067-LOC068,Express,Normal,32.56,1544.22,5,7,656.8,755.8,2024-11-15T06:18:21,2024-11-15T07:57:21,0.295,0.496,0.255,0,0.266,0.179,75.2,99,99,7200,True,2.81,2024-11-14T19:21:33
HIST028602,1ZX9QPUBZV3L661L3K,LOC063,LOC012,RT-LOC063-LOC062-LOC012,Standard,Normal,15.42,484.92,2,3,363.7,459.7,2025-02-11T17:25:10,2025-02-11T19:01:10,0.215,0.418,0.687,0,0.323,0.136,44.6,96,96,7200,False,3.34,2025-02-11T11:21:28
HIST028603,1Z6JSQ0UI0RPHKF6CI,LOC007,LOC066,RT-LOC007-LOC006-LOC059,Express,Critical,45.3,1671.69,6,6,638.9,744.9,2025-08-09T22:06:29,2025-08-09T23:52:29,0.273,0.633,0.071,0,0.377,0.181,50.7,106,106,2880,True,2.78,2025-08-09T11:27:35
HIST028604,1ZS4IJYII530U5L34K,LOC035,LOC070,RT-LOC035-LOC036-LOC015,Express,Normal,63.43,1819.12,4,6,897.7,997.7,2024-02-23T09:59:15,2024-02-23T11:39:15,0.346,0.446,0.615,0,0.386,0.253,68.1,100,100,7200,False,3.86,2024-02-22T19:01:33
HIST028605,1ZYJRM8AOG6SYQYVC6,LOC007,LOC038,RT-LOC007-LOC006-LOC059,Standard,Normal,103.26,4282.2,12,14,1263.8,1350.8,2026-04-27T16:09:06,2026-04-27T17:36:06,0.134,0.393,0.276,0,0.13,0.203,50.7,87,87,7200,False,2.3,2026-04-26T19:05:18
HIST028606,1ZC2GQQT8X15QQ8IN5,LOC025,LOC063,RT-LOC025-LOC027-LOC063,International,Normal,17.69,965.55,2,2,82.7,154.7,2025-12-11T18:38:35,2025-12-11T19:50:35,0.0,0.381,0.607,0,0.406,0.253,51.4,72,72,7200,True,3.27,2025-12-11T17:15:53
HIST028607,1ZIIH0P0ZPEVX19KSV,LOC064,LOC071,RT-LOC064-LOC067-LOC068,Standard,Normal,209.44,1390.47,5,5,782.3,959.3,2024-12-04T11:08:44,2024-12-04T14:05:44,0.406,0.688,0.507,0,0.398,0.205,70.8,177,177,7200,False,4.02,2024-12-03T22:06:26
HIST028608,1ZIJBXHLIOBF5BEUAY,LOC064,LOC046,RT-LOC064-LOC065-LOC032,Priority,Normal,19.85,3390.66,8,10,1226.7,1318.7,2025-11-05T22:32:33,2025-11-06T00:04:33,0.082,0.639,0.32,0,0.44,0.217,58.9,92,92,7200,False,3.03,2025-11-05T02:05:51
