shipment_id,tracking_number,origin_location_id,destination_location_id,current_location_id,route_id,status,priority,shipment_type,weight_kg,planned_delivery_time,current_eta,risk_score,risk_level,sla_breach_probability,expected_delay_minutes,last_updated
CURR01755,1ZN5N4ZYP8FT06OTB2,LOC070,LOC072,LOC049,RT-LOC070-LOC049-LOC072,IN_TRANSIT,Normal,Standard,42.8,2026-06-29T15:24:05.893811,2026-06-29T17:58:05.893811,3.76,MEDIUM,0.688,154,2026-07-01T00:00:00
CURR01756,1ZP91ITAVJU0J2CCVI,LOC053,LOC074,LOC002,RT-LOC053-LOC052-LOC007,IN_TRANSIT,Low,Standard,76.44,2026-06-30T16:22:41.860068,2026-06-30T17:59:41.860068,2.88,LOW,0.401,97,2026-07-01T00:00:00
CURR01757,1ZCEDFX30AST4O0YUS,LOC054,LOC057,LOC009,RT-LOC054-LOC009-LOC055,DELAYED,Normal,Standard,53.09,2026-06-30T21:32:54.102216,2026-07-01T00:00:54.102216,3.63,MEDIUM,0.482,148,2026-07-01T00:00:00
CURR01758,1ZYECIO9ALXBO914QS,LOC041,LOC064,LOC069,RT-LOC041-LOC042-LOC047,DELAYED,High,Express,51.63,2026-06-30T05:08:34.254875,2026-06-30T05:59:34.254875,3.28,MEDIUM,0.388,51,2026-07-01T00:00:00
CURR01759,1ZEO32AJ2Z25V7OQP6,LOC054,LOC037,LOC032,RT-LOC054-LOC009-LOC010,DELAYED,Normal,Express,116.26,2026-07-01T11:48:28.795404,2026-07-01T13:47:28.795404,5.09,HIGH,0.771,119,2026-07-01T00:00:00
CURR01760,1Z4T4NPNYP0KHV2G7T,LOC039,LOC067,LOC038,RT-LOC039-LOC040-LOC038,IN_TRANSIT,Critical,Express,17.2,2026-06-30T17:05:24.663404,2026-06-30T19:14:24.663404,3.7,MEDIUM,0.542,129,2026-07-01T00:00:00
CURR01761,1Z726R13NU7CZZQ3LX,LOC038,LOC001,LOC030,RT-LOC038-LOC045-LOC015,PROCESSING,Low,Fragile,17.65,2026-06-29T21:44:50.224564,2026-06-29T23:22:50.224564,4.01,MEDIUM,0.547,98,2026-07-01T00:00:00
CURR01762,1Z7ZNUAUDZUP48DQ6J,LOC073,LOC033,LOC069,RT-LOC073-LOC045-LOC015,IN_TRANSIT,High,Express,14.37,2026-07-01T00:42:18.825611,2026-07-01T01:17:18.825611,4.04,MEDIUM,0.531,35,2026-07-01T00:00:00
CURR01763,1ZMW50U8G5LRLDCFKD,LOC051,LOC006,LOC029,RT-LOC051-LOC029-LOC007,IN_TRANSIT,High,Temperature Sensitive,67.14,2026-06-29T21:37:30.911168,2026-06-29T22:25:30.911168,3.84,MEDIUM,0.498,48,2026-07-01T00:00:00
CURR01764,1Z6EWXZKGIU8T3UZ03,LOC058,LOC056,LOC055,RT-LOC058-LOC055-LOC056,IN_TRANSIT,Normal,Express,76.56,2026-06-30T14:27:07.741303,2026-06-30T16:10:07.741303,3.69,MEDIUM,0.509,103,2026-07-01T00:00:00
CURR01765,1ZON7QO0GHHQNFETQP,LOC045,LOC016,LOC015,RT-LOC045-LOC015-LOC069,OUT_FOR_DELIVERY,High,International,18.15,2026-06-30T08:41:48.827411,2026-06-30T09:58:48.827411,4.09,MEDIUM,0.535,77,2026-07-01T00:00:00
CURR01766,1ZAV4U08ZW8FCXMNSZ,LOC007,LOC020,LOC009,RT-LOC007-LOC052-LOC009,OUT_FOR_DELIVERY,High,Standard,15.75,2026-06-29T15:15:55.488696,2026-06-29T18:23:55.488696,4.52,MEDIUM,0.754,188,2026-07-01T00:00:00
CURR01767,1ZO1QRRLSWEQM2MUX6,LOC049,LOC055,LOC007,RT-LOC049-LOC050-LOC051,IN_TRANSIT,Low,Express,113.06,2026-06-30T02:38:01.035593,2026-06-30T02:58:01.035593,3.1,MEDIUM,0.396,20,2026-07-01T00:00:00
CURR01768,1ZLXZB8LWNGSCJXTR6,LOC055,LOC025,LOC020,RT-LOC055-LOC008-LOC009,PROCESSING,High,Fragile,65.81,2026-06-30T12:06:32.393878,2026-06-30T12:44:32.393878,3.21,MEDIUM,0.455,38,2026-07-01T00:00:00
CURR01769,1ZNMF72G838PERLW88,LOC001,LOC028,LOC028,RT-LOC001-LOC051-LOC028,OUT_FOR_DELIVERY,High,Standard,18.3,2026-06-30T08:23:36.012794,2026-06-30T10:11:36.012794,3.52,MEDIUM,0.433,108,2026-07-01T00:00:00
CURR01770,1ZRDQQ7CN7JN8278OP,LOC026,LOC067,LOC063,RT-LOC026-LOC027-LOC063,PROCESSING,Low,Temperature Sensitive,23.3,2026-06-29T23:55:01.055338,2026-06-30T01:45:01.055338,3.89,MEDIUM,0.619,110,2026-07-01T00:00:00
CURR01771,1Z80722CG1LRWK2F3X,LOC021,LOC075,LOC016,RT-LOC021-LOC004-LOC007,DELAYED,Normal,Priority,2.74,2026-07-01T09:07:55.998022,2026-07-01T10:52:55.998022,4.75,MEDIUM,0.59,105,2026-07-01T00:00:00
CURR01772,1ZLIXM55QBYFHG7J5Z,LOC053,LOC038,LOC065,RT-LOC053-LOC052-LOC007,PROCESSING,Critical,Standard,28.98,2026-06-30T23:12:34.197769,2026-07-01T00:38:34.197769,3.78,MEDIUM,0.444,86,2026-07-01T00:00:00
CURR01773,1Z2DOJM3HI6A37MOO4,LOC055,LOC038,LOC019,RT-LOC055-LOC008-LOC009,IN_TRANSIT,High,Standard,75.72,2026-07-01T05:35:15.032598,2026-07-01T07:15:15.032598,4.12,MEDIUM,0.546,100,2026-07-01T00:00:00
CURR01774,1ZQ8PTK19L6SLZCLAZ,LOC037,LOC023,LOC016,RT-LOC037-LOC038-LOC045,DELAYED,High,International,23.64,2026-06-30T10:30:10.907838,2026-06-30T11:16:10.907838,3.05,MEDIUM,0.392,46,2026-07-01T00:00:00
CURR01775,1ZWBKBNL2S2GR86VDO,LOC004,LOC052,LOC004,RT-LOC004-LOC052,IN_TRANSIT,Normal,Priority,25.26,2026-06-30T10:31:46.024540,2026-06-30T10:59:46.024540,3.02,MEDIUM,0.407,28,2026-07-01T00:00:00
CURR01776,1Z0BT2QNI74XZTESPG,LOC069,LOC074,LOC015,RT-LOC069-LOC015-LOC045,IN_TRANSIT,Normal,Express,46.89,2026-06-29T19:57:06.027249,2026-06-29T22:13:06.027249,4.8,MEDIUM,0.604,136,2026-07-01T00:00:00
CURR01777,1Z0GDVOUHW5EWCD6YK,LOC018,LOC071,LOC005,RT-LOC018-LOC059-LOC005,DELAYED,High,Express,20.77,2026-07-01T01:39:22.404879,2026-07-01T02:07:22.404879,2.67,LOW,0.327,28,2026-07-01T00:00:00
CURR01778,1Z6KOOXUX9V9JA4972,LOC037,LOC056,LOC016,RT-LOC037-LOC038-LOC045,IN_TRANSIT,Low,Standard,4.96,2026-07-01T20:42:50.694158,2026-07-01T21:39:50.694158,2.66,LOW,0.397,57,2026-07-01T00:00:00
CURR01779,1ZW4CDO46GH5FBXLC6,LOC064,LOC025,LOC027,RT-LOC064-LOC066-LOC062,OUT_FOR_DELIVERY,Low,Standard,43.23,2026-06-30T21:48:39.023202,2026-06-30T22:45:39.023202,2.77,LOW,0.329,57,2026-07-01T00:00:00
CURR01780,1Z2QFGPV6ILR9OE5YZ,LOC042,LOC059,LOC016,RT-LOC042-LOC047-LOC038,OUT_FOR_DELIVERY,High,Priority,140.84,2026-06-30T21:44:13.554281,2026-06-30T23:27:13.554281,4.47,MEDIUM,0.606,103,2026-07-01T00:00:00
CURR01781,1Z0YKU8MZGSJRAZ68N,LOC053,LOC057,LOC009,RT-LOC053-LOC052-LOC009,IN_TRANSIT,Critical,Standard,1.8,2026-06-30T16:21:03.677057,2026-06-30T16:45:03.677057,2.35,LOW,0.282,24,2026-07-01T00:00:00
CURR01782,1ZJI8S3C1CQG4BI7P5,LOC063,LOC039,LOC033,RT-LOC063-LOC066-LOC065,PROCESSING,Normal,Priority,4.07,2026-06-30T10:34:40.755153,2026-06-30T13:25:40.755153,4.73,MEDIUM,0.633,171,2026-07-01T00:00:00
CURR01783,1ZLQYK5XERPG0DFWMW,LOC020,LOC029,LOC002,RT-LOC020-LOC021-LOC004,OUT_FOR_DELIVERY,Low,Standard,1.93,2026-06-30T18:45:16.318365,2026-06-30T18:52:16.318365,2.1,LOW,0.22,7,2026-07-01T00:00:00
CURR01784,1Z2G5ZUEL51R9BNSGD,LOC062,LOC073,LOC032,RT-LOC062-LOC066-LOC065,OUT_FOR_DELIVERY,High,International,49.2,2026-06-30T13:08:34.364663,2026-06-30T15:22:34.364663,4.26,MEDIUM,0.553,134,2026-07-01T00:00:00
CURR01785,1Z8S31G6T5857B7421,LOC071,LOC063,LOC012,RT-LOC071-LOC050-LOC016,IN_TRANSIT,Normal,Standard,6.14,2026-06-30T10:23:59.702769,2026-06-30T12:14:59.702769,4.73,MEDIUM,0.633,111,2026-07-01T00:00:00
CURR01786,1ZY0V8KP4W5JAGYU4O,LOC001,LOC059,LOC059,RT-LOC001-LOC002-LOC059,OUT_FOR_DELIVERY,High,Priority,59.54,2026-06-29T11:57:41.480843,2026-06-29T13:23:41.480843,3.26,MEDIUM,0.373,86,2026-07-01T00:00:00
CURR01787,1Z32P01D2WZF40GU7Y,LOC001,LOC006,LOC007,RT-LOC001-LOC007-LOC006,IN_TRANSIT,High,Express,41.44,2026-06-29T16:03:50.379320,2026-06-29T17:05:50.379320,3.05,MEDIUM,0.47,62,2026-07-01T00:00:00
CURR01788,1ZYGXOETEVRMYD8LZL,LOC046,LOC014,LOC015,RT-LOC046-LOC047-LOC038,IN_TRANSIT,High,International,45.53,2026-06-29T19:41:19.274941,2026-06-29T20:27:19.274941,4.84,MEDIUM,0.654,46,2026-07-01T00:00:00
CURR01789,1ZC81K49PLS74LOQGY,LOC031,LOC015,LOC069,RT-LOC031-LOC069-LOC015,IN_TRANSIT,Low,Standard,20.77,2026-06-29T16:21:26.673671,2026-06-29T18:07:26.673671,3.66,MEDIUM,0.487,106,2026-07-01T00:00:00
CURR01790,1ZST61SWF4IEO0AM1D,LOC072,LOC034,LOC065,RT-LOC072-LOC028-LOC050,IN_TRANSIT,Low,Express,99.66,2026-07-01T00:21:42.099969,2026-07-01T00:52:42.099969,3.97,MEDIUM,0.484,31,2026-07-01T00:00:00
CURR01791,1ZG4LJIA13W16WUWWK,LOC070,LOC017,LOC030,RT-LOC070-LOC016-LOC030,IN_TRANSIT,Low,Fragile,91.21,2026-06-30T19:35:10.873751,2026-06-30T20:24:10.873751,2.97,LOW,0.301,49,2026-07-01T00:00:00
CURR01792,1ZIGC10A3NYJVWPIN0,LOC023,LOC067,LOC018,RT-LOC023-LOC019-LOC013,IN_TRANSIT,High,Standard,57.49,2026-06-29T23:40:52.845258,2026-06-30T00:57:52.845258,3.44,MEDIUM,0.397,77,2026-07-01T00:00:00
CURR01793,1ZFMB93S8RHY8LDX1I,LOC069,LOC072,LOC049,RT-LOC069-LOC070-LOC049,IN_TRANSIT,Normal,Express,66.91,2026-06-29T18:09:39.000221,2026-06-29T19:29:39.000221,3.03,MEDIUM,0.332,80,2026-07-01T00:00:00
CURR01794,1ZBKLYP6VCUB9S6YC2,LOC075,LOC033,LOC015,RT-LOC075-LOC044-LOC074,IN_TRANSIT,Low,Standard,2.76,2026-07-01T02:52:51.121004,2026-07-01T05:40:51.121004,4.35,MEDIUM,0.628,168,2026-07-01T00:00:00
CURR01795,1Z6HWP9PGZ2C0AIM0P,LOC048,LOC039,LOC037,RT-LOC048-LOC037-LOC038,OUT_FOR_DELIVERY,Normal,International,10.59,2026-06-30T06:30:56.150764,2026-06-30T08:02:56.150764,4.34,MEDIUM,0.635,92,2026-07-01T00:00:00
CURR01796,1ZCP9AG7EZ4UX338HQ,LOC052,LOC035,LOC062,RT-LOC052-LOC007-LOC006,IN_TRANSIT,Critical,Standard,9.18,2026-06-30T19:09:23.953890,2026-06-30T19:36:23.953890,3.2,MEDIUM,0.384,27,2026-07-01T00:00:00
CURR01797,1ZZ0GP5HDMT3VE9JM4,LOC046,LOC060,LOC030,RT-LOC046-LOC047-LOC038,IN_TRANSIT,High,Express,31.9,2026-07-01T05:00:47.135922,2026-07-01T06:45:47.135922,3.08,MEDIUM,0.45,105,2026-07-01T00:00:00
CURR01798,1ZFOOUQQEY39PE34JB,LOC057,LOC005,LOC009,RT-LOC057-LOC055-LOC008,IN_TRANSIT,Low,Express,33.58,2026-06-29T13:34:37.601645,2026-06-29T16:21:37.601645,4.25,MEDIUM,0.646,167,2026-07-01T00:00:00
CURR01799,1ZU4JWDO19XBMI684S,LOC006,LOC007,LOC003,RT-LOC006-LOC003-LOC007,DELAYED,High,Express,3.11,2026-06-30T19:23:27.720470,2026-06-30T20:09:27.720470,3.0,LOW,0.309,46,2026-07-01T00:00:00
CURR01800,1ZHD1PLZTA7QEU7P99,LOC004,LOC057,LOC009,RT-LOC004-LOC009-LOC055,IN_TRANSIT,Normal,Express,79.21,2026-06-29T12:50:11.858082,2026-06-29T14:06:11.858082,2.95,LOW,0.299,76,2026-07-01T00:00:00
CURR01801,1ZF47WB7MHYX4C1JW7,LOC032,LOC070,LOC033,RT-LOC032-LOC033-LOC014,IN_TRANSIT,Normal,Standard,13.53,2026-06-30T10:03:15.393378,2026-06-30T11:14:15.393378,3.01,MEDIUM,0.33,71,2026-07-01T00:00:00
CURR01802,1ZI2VU8GKA1KXQ8H0S,LOC017,LOC039,LOC066,RT-LOC017-LOC059-LOC005,OUT_FOR_DELIVERY,High,Express,22.44,2026-06-30T15:20:26.358464,2026-06-30T16:10:26.358464,4.59,MEDIUM,0.589,50,2026-07-01T00:00:00
CURR01803,1ZF912O9BZJ7MX2P4B,LOC051,LOC035,LOC016,RT-LOC051-LOC028-LOC050,DELAYED,High,Standard,66.69,2026-06-30T20:50:51.918038,2026-06-30T22:18:51.918038,3.56,MEDIUM,0.437,88,2026-07-01T00:00:00
CURR01804,1ZRPGLAKD4M77BTVQ0,LOC014,LOC051,LOC070,RT-LOC014-LOC031-LOC070,IN_TRANSIT,Normal,Express,13.65,2026-06-29T23:44:46.150625,2026-06-30T01:20:46.150625,3.67,MEDIUM,0.479,96,2026-07-01T00:00:00
CURR01805,1ZKN0NR9R9GY9QVRZP,LOC005,LOC032,LOC062,RT-LOC005-LOC018-LOC062,IN_TRANSIT,Normal,Priority,101.18,2026-06-30T00:32:19.007684,2026-06-30T02:07:19.007684,3.54,MEDIUM,0.46,95,2026-07-01T00:00:00
CURR01806,1ZPAI35PXDKZV0VORJ,LOC009,LOC033,LOC023,RT-LOC009-LOC010-LOC020,IN_TRANSIT,Normal,Fragile,13.96,2026-06-29T23:20:22.938220,2026-06-29T23:45:22.938220,4.74,MEDIUM,0.628,25,2026-07-01T00:00:00
CURR01807,1ZZS0YH4QZ7RQD7WRF,LOC072,LOC064,LOC030,RT-LOC072-LOC028-LOC050,DELAYED,Normal,Express,40.54,2026-06-30T06:40:20.096118,2026-06-30T08:11:20.096118,3.35,MEDIUM,0.433,91,2026-07-01T00:00:00
CURR01808,1Z0QQN10L4Q50LD198,LOC040,LOC050,LOC069,RT-LOC040-LOC038-LOC045,OUT_FOR_DELIVERY,High,International,17.83,2026-06-30T16:22:09.683697,2026-06-30T19:08:09.683697,3.88,MEDIUM,0.602,166,2026-07-01T00:00:00
CURR01809,1Z4EY9GZ0O2U21F34Q,LOC051,LOC027,LOC030,RT-LOC051-LOC028-LOC050,OUT_FOR_DELIVERY,Normal,Standard,9.57,2026-06-30T07:36:17.869473,2026-06-30T08:54:17.869473,3.55,MEDIUM,0.41,78,2026-07-01T00:00:00
CURR01810,1ZPUEBSNIZFBLDUX9O,LOC002,LOC032,LOC050,RT-LOC002-LOC029-LOC051,IN_TRANSIT,High,Fragile,13.08,2026-06-29T18:08:38.535487,2026-06-29T19:57:38.535487,4.49,MEDIUM,0.58,109,2026-07-01T00:00:00
CURR01811,1Z4Y6DJWED5TXZI5MQ,LOC073,LOC009,LOC012,RT-LOC073-LOC045-LOC015,OUT_FOR_DELIVERY,Critical,Fragile,17.9,2026-06-30T04:08:15.959415,2026-06-30T05:54:15.959415,5.13,HIGH,0.628,106,2026-07-01T00:00:00
CURR01812,1ZCRFOWA1DKDD0THRN,LOC009,LOC043,LOC065,RT-LOC009-LOC010-LOC020,IN_TRANSIT,Normal,Temperature Sensitive,79.49,2026-07-02T00:33:30.432871,2026-07-02T02:04:30.432871,3.68,MEDIUM,0.431,91,2026-07-01T00:00:00
CURR01813,1Z6RALUXDMM3U6Z1LA,LOC036,LOC057,LOC018,RT-LOC036-LOC015-LOC069,PROCESSING,Low,International,40.86,2026-07-01T05:13:05.906967,2026-07-01T06:45:05.906967,4.01,MEDIUM,0.468,92,2026-07-01T00:00:00
CURR01814,1ZDKFA05BXDDCYH6S7,LOC007,LOC034,LOC062,RT-LOC007-LOC006-LOC059,DELAYED,Normal,Standard,30.78,2026-06-29T17:37:54.710295,2026-06-29T18:34:54.710295,3.38,MEDIUM,0.394,57,2026-07-01T00:00:00
CURR01815,1ZB4C3K2G3CC4BLE3V,LOC068,LOC015,LOC015,RT-LOC068-LOC069-LOC015,IN_TRANSIT,Normal,Fragile,172.48,2026-06-30T23:27:14.416801,2026-07-01T02:03:14.416801,3.5,MEDIUM,0.486,156,2026-07-01T00:00:00
CURR01816,1ZDFLQUPB34F1XZ52J,LOC075,LOC062,LOC030,RT-LOC075-LOC044-LOC074,PROCESSING,High,Standard,2.1,2026-07-01T16:10:35.581420,2026-07-01T17:37:35.581420,3.32,MEDIUM,0.391,87,2026-07-01T00:00:00
CURR01817,1Z4UXF0955CAXNVV0Q,LOC013,LOC039,LOC035,RT-LOC013-LOC062-LOC066,DELAYED,High,Standard,68.01,2026-06-30T06:57:15.939204,2026-06-30T09:04:15.939204,4.01,MEDIUM,0.501,127,2026-07-01T00:00:00
CURR01818,1Z6FA2VEMAZ3CQIOYT,LOC065,LOC025,LOC063,RT-LOC065-LOC066-LOC062,DELAYED,Normal,Express,77.37,2026-07-01T06:43:47.556327,2026-07-01T09:56:47.556327,5.3,HIGH,0.813,193,2026-07-01T00:00:00
CURR01819,1ZMJVPTS1YI2J5V0HV,LOC060,LOC041,LOC038,RT-LOC060-LOC013-LOC062,IN_TRANSIT,Low,Fragile,5.24,2026-06-30T13:06:19.418064,2026-06-30T16:11:19.418064,4.43,MEDIUM,0.562,185,2026-07-01T00:00:00
CURR01820,1ZU9ZLBLJO7SMO09LT,LOC030,LOC018,LOC018,RT-LOC030-LOC012-LOC018,IN_TRANSIT,Low,Express,7.52,2026-06-29T06:15:29.946329,2026-06-29T06:39:29.946329,3.37,MEDIUM,0.363,24,2026-07-01T00:00:00
CURR01821,1ZLY61L8TB786VOKNN,LOC046,LOC067,LOC030,RT-LOC046-LOC047-LOC038,OUT_FOR_DELIVERY,Low,Standard,10.61,2026-06-30T18:10:01.965409,2026-06-30T18:57:01.965409,3.16,MEDIUM,0.36,47,2026-07-01T00:00:00
CURR01822,1ZG0JFROMM74NUXWL1,LOC003,LOC051,LOC005,RT-LOC003-LOC007-LOC006,IN_TRANSIT,Normal,International,77.31,2026-06-29T20:04:33.549304,2026-06-29T21:58:33.549304,3.82,MEDIUM,0.492,114,2026-07-01T00:00:00
CURR01823,1Z2XSVLZWQKMYJ1W6M,LOC020,LOC007,LOC004,RT-LOC020-LOC021-LOC004,IN_TRANSIT,Low,Standard,7.36,2026-06-30T15:20:36.403712,2026-06-30T18:43:36.403712,3.91,MEDIUM,0.753,203,2026-07-01T00:00:00
CURR01824,1ZD1R2D3B1YCHIVKV0,LOC062,LOC016,LOC029,RT-LOC062-LOC061-LOC060,IN_TRANSIT,Critical,Standard,17.96,2026-06-30T04:58:29.041416,2026-06-30T05:30:29.041416,4.1,MEDIUM,0.458,32,2026-07-01T00:00:00
CURR01825,1ZIRQY1YJOHJBA63PT,LOC042,LOC027,LOC016,RT-LOC042-LOC047-LOC038,PROCESSING,High,Standard,63.21,2026-07-01T18:57:12.246729,2026-07-01T23:43:12.246729,5.27,HIGH,0.825,286,2026-07-01T00:00:00
CURR01826,1ZA6A7OPFAHJH1I3SN,LOC037,LOC008,LOC030,RT-LOC037-LOC038-LOC045,IN_TRANSIT,Normal,Express,8.57,2026-06-30T19:00:12.361167,2026-06-30T22:26:12.361167,3.98,MEDIUM,0.555,206,2026-07-01T00:00:00
CURR01827,1Z5VZEB00WZ9DDIW83,LOC005,LOC046,LOC065,RT-LOC005-LOC018-LOC062,PROCESSING,Normal,Standard,137.52,2026-06-30T23:55:56.296964,2026-07-01T01:12:56.296964,3.53,MEDIUM,0.479,77,2026-07-01T00:00:00
CURR01828,1ZSA58AZ8EJYPAEEHC,LOC022,LOC042,LOC065,RT-LOC022-LOC021-LOC020,OUT_FOR_DELIVERY,Low,Fragile,19.87,2026-07-01T19:56:52.452838,2026-07-01T20:59:52.452838,3.92,MEDIUM,0.439,63,2026-07-01T00:00:00
CURR01829,1ZKM18GFT60JJP4RP4,LOC037,LOC068,LOC016,RT-LOC037-LOC038-LOC045,DELAYED,Critical,Priority,39.53,2026-06-30T19:35:46.662860,2026-06-30T22:01:46.662860,4.49,MEDIUM,0.605,146,2026-07-01T00:00:00
CURR01830,1Z1UNTFNSVF7HS027I,LOC032,LOC061,LOC018,RT-LOC032-LOC065-LOC067,IN_TRANSIT,Normal,International,11.39,2026-06-29T17:11:23.266808,2026-06-29T18:43:23.266808,3.61,MEDIUM,0.434,92,2026-07-01T00:00:00
CURR01831,1ZRPWYLDEJGE1ZP0EQ,LOC032,LOC070,LOC031,RT-LOC032-LOC033-LOC014,IN_TRANSIT,Normal,Priority,6.08,2026-06-29T10:29:38.965127,2026-06-29T12:57:38.965127,3.63,MEDIUM,0.564,148,2026-07-01T00:00:00
CURR01832,1Z3VTCXC4UIVA5DBRL,LOC010,LOC023,LOC020,RT-LOC010-LOC020-LOC023,IN_TRANSIT,Low,Express,24.32,2026-06-30T14:43:36.865634,2026-06-30T18:22:36.865634,4.71,MEDIUM,0.716,219,2026-07-01T00:00:00
CURR01833,1ZHA20JH1CA861EVUQ,LOC007,LOC052,LOC052,RT-LOC007-LOC052,PROCESSING,Critical,Express,5.91,2026-06-30T07:38:13.648799,2026-06-30T10:05:13.648799,4.74,MEDIUM,0.66,147,2026-07-01T00:00:00
CURR01834,1ZG1DNVDP0AH35G21G,LOC061,LOC035,LOC066,RT-LOC061-LOC062-LOC066,OUT_FOR_DELIVERY,Low,Priority,47.55,2026-06-30T11:07:16.457836,2026-06-30T14:07:16.457836,2.98,LOW,0.536,180,2026-07-01T00:00:00
CURR01835,1ZFUNWFZQB366QNJ07,LOC053,LOC014,LOC005,RT-LOC053-LOC052-LOC007,IN_TRANSIT,Low,International,81.57,2026-06-30T10:20:24.909764,2026-06-30T11:49:24.909764,4.46,MEDIUM,0.586,89,2026-07-01T00:00:00
CURR01836,1ZGIZ5E9GWH9KHAM64,LOC070,LOC073,LOC015,RT-LOC070-LOC069-LOC015,IN_TRANSIT,High,International,3.3,2026-06-30T13:23:10.670841,2026-06-30T14:42:10.670841,3.16,MEDIUM,0.406,79,2026-07-01T00:00:00
CURR01837,1Z4R07VX5OFBERXPH8,LOC003,LOC009,LOC007,RT-LOC003-LOC007-LOC052,DELAYED,Normal,Standard,106.01,2026-06-30T04:39:48.467845,2026-06-30T05:14:48.467845,2.39,LOW,0.272,35,2026-07-01T00:00:00
CURR01838,1ZWDS9Z1GR5Y2PHD69,LOC028,LOC049,LOC016,RT-LOC028-LOC050-LOC016,DELAYED,Low,Express,84.25,2026-06-29T09:09:11.759187,2026-06-29T11:13:11.759187,4.77,MEDIUM,0.66,124,2026-07-01T00:00:00
CURR01839,1ZLGHFNIE2XQBNU8F8,LOC012,LOC006,LOC018,RT-LOC012-LOC018-LOC059,OUT_FOR_DELIVERY,Normal,Priority,18.18,2026-06-30T23:36:36.916160,2026-07-01T00:08:36.916160,3.09,MEDIUM,0.392,32,2026-07-01T00:00:00
CURR01840,1ZTM31YZVFZ7PVHETG,LOC006,LOC047,LOC065,RT-LOC006-LOC059-LOC005,OUT_FOR_DELIVERY,High,International,22.1,2026-06-30T20:32:50.250013,2026-06-30T23:26:50.250013,4.61,MEDIUM,0.735,174,2026-07-01T00:00:00
CURR01841,1ZO20SE5X6AM0H83Y0,LOC020,LOC065,LOC019,RT-LOC020-LOC023-LOC019,OUT_FOR_DELIVERY,High,Temperature Sensitive,15.96,2026-06-29T18:20:48.714396,2026-06-29T18:45:48.714396,2.94,LOW,0.322,25,2026-07-01T00:00:00
CURR01842,1ZIYJYS9UIP7GF0231,LOC007,LOC010,LOC052,RT-LOC007-LOC052-LOC009,IN_TRANSIT,High,International,53.81,2026-06-30T05:03:23.689710,2026-06-30T06:43:23.689710,3.32,MEDIUM,0.445,100,2026-07-01T00:00:00
CURR01843,1ZRCVKUZJ2YON1623K,LOC062,LOC042,LOC035,RT-LOC062-LOC066-LOC065,IN_TRANSIT,Low,International,28.44,2026-06-30T18:07:22.886999,2026-06-30T18:47:22.886999,3.84,MEDIUM,0.441,40,2026-07-01T00:00:00
CURR01844,1ZLHLYX4PRMVC6IFQ1,LOC073,LOC060,LOC018,RT-LOC073-LOC045-LOC015,OUT_FOR_DELIVERY,Normal,Priority,27.36,2026-06-30T20:28:18.845163,2026-06-30T22:29:18.845163,3.49,MEDIUM,0.424,121,2026-07-01T00:00:00
CURR01845,1ZCOS6XYWXG57V0D54,LOC020,LOC032,LOC013,RT-LOC020-LOC023-LOC019,IN_TRANSIT,High,Priority,44.26,2026-06-30T08:56:51.006420,2026-06-30T10:50:51.006420,3.46,MEDIUM,0.451,114,2026-07-01T00:00:00
CURR01846,1ZTCWXQFQ7CL35OHTP,LOC047,LOC040,LOC040,RT-LOC047-LOC039-LOC040,IN_TRANSIT,High,Priority,37.1,2026-06-29T06:39:47.209457,2026-06-29T09:31:47.209457,3.9,MEDIUM,0.76,172,2026-07-01T00:00:00
CURR01847,1ZE4RAUW7HJUN1JRAR,LOC045,LOC024,LOC030,RT-LOC045-LOC015-LOC069,DELAYED,Low,Standard,66.92,2026-06-30T21:39:44.572792,2026-06-30T22:50:44.572792,3.42,MEDIUM,0.412,71,2026-07-01T00:00:00
CURR01848,1ZXORVGGGICVOM9A3Q,LOC020,LOC054,LOC009,RT-LOC020-LOC010-LOC008,IN_TRANSIT,Normal,Standard,5.16,2026-06-29T08:14:58.912740,2026-06-29T10:39:58.912740,3.15,MEDIUM,0.511,145,2026-07-01T00:00:00
CURR01849,1ZL0T9QFGYD8K8QB7G,LOC037,LOC004,LOC069,RT-LOC037-LOC038-LOC045,PROCESSING,High,Temperature Sensitive,40.2,2026-07-01T23:16:04.812166,2026-07-02T01:37:04.812166,4.41,MEDIUM,0.556,141,2026-07-01T00:00:00
CURR01850,1ZZBVV26Q5SR1S2DLM,LOC027,LOC052,LOC003,RT-LOC027-LOC063-LOC061,IN_TRANSIT,Normal,Fragile,22.93,2026-06-30T16:16:26.750553,2026-06-30T16:54:26.750553,4.06,MEDIUM,0.509,38,2026-07-01T00:00:00
CURR01851,1ZVCVQ4SH14XY256RS,LOC070,LOC014,LOC031,RT-LOC070-LOC031-LOC014,IN_TRANSIT,Normal,International,0.8,2026-06-30T05:15:21.670198,2026-06-30T08:16:21.670198,4.08,MEDIUM,0.668,181,2026-07-01T00:00:00
CURR01852,1ZC1BOY762AKWMSEY2,LOC064,LOC067,LOC067,RT-LOC064-LOC067,IN_TRANSIT,High,International,76.13,2026-06-29T07:09:49.327250,2026-06-29T07:34:49.327250,2.48,LOW,0.303,25,2026-07-01T00:00:00
