transport_id,flight_number,origin_location_id,destination_location_id,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,delay_minutes,status,weather_impact,airport_congestion
TR01699,UA2939,LOC061,LOC055,2024-05-23T00:36:01,2024-05-23T05:24:01,2024-05-23T02:31:00.100874,2024-05-23T07:19:00.100874,288,DELAYED,0.89,0.92
TR01700,UA319,LOC028,LOC065,2026-02-03T10:35:52,2026-02-03T13:59:52,2026-02-03T18:09:54.537624,2026-02-03T21:33:54.537624,204,DELAYED,0.66,0.2
TR01701,UA9328,LOC036,LOC024,2026-01-06T13:11:46,2026-01-06T13:11:46,2026-01-06T17:09:50.962083,2026-01-06T17:09:50.962083,0,BOARDING,0.05,0.63
TR01702,UA4395,LOC013,LOC022,2025-08-20T06:11:56,2025-08-20T06:11:56,2025-08-20T10:13:18.284491,2025-08-20T10:13:18.284491,0,IN_TRANSIT,0.15,0.13
TR01703,UA593,LOC072,LOC061,2024-03-15T02:12:09,2024-03-15T05:23:09,2024-03-15T05:50:08.112188,2024-03-15T09:01:08.112188,191,DELAYED,0.84,0.3
TR01704,UA5166,LOC038,LOC012,2024-09-07T01:27:50,2024-09-07T05:29:50,2024-09-07T04:00:46.584288,2024-09-07T08:02:46.584288,242,DELAYED,0.92,0.47
TR01705,UA3982,LOC017,LOC072,2026-05-28T08:26:11,2026-05-28T08:26:11,2026-05-28T10:52:54.497601,2026-05-28T10:52:54.497601,0,ON_TIME,0.33,0.3
TR01706,UA8342,LOC058,LOC013,2024-04-13T18:15:53,2024-04-13T18:15:53,2024-04-14T00:06:59.345511,2024-04-14T00:06:59.345511,0,BOARDING,0.75,0.52
TR01707,UA4646,LOC036,LOC072,2025-02-13T09:42:08,2025-02-13T09:42:08,2025-02-13T17:00:06.066482,2025-02-13T17:00:06.066482,0,ON_TIME,0.32,0.22
TR01708,UA8487,LOC012,LOC016,2024-02-05T07:37:29,2024-02-05T07:37:29,2024-02-05T14:41:21.567260,2024-02-05T14:41:21.567260,0,COMPLETED,0.19,0.1
TR01709,UA6456,LOC022,LOC031,2025-09-09T03:37:51,2025-09-09T03:37:51,2025-09-09T11:24:46.157992,2025-09-09T11:24:46.157992,0,IN_TRANSIT,0.77,0.86
TR01710,UA4858,LOC068,LOC017,2026-03-24T23:26:38,2026-03-25T01:28:38,2026-03-25T02:03:56.817140,2026-03-25T04:05:56.817140,122,DELAYED,0.42,0.68
TR01711,UA1987,LOC052,LOC008,2026-04-08T19:39:53,2026-04-08T19:39:53,2026-04-09T00:34:34.561211,2026-04-09T00:34:34.561211,0,COMPLETED,0.6,0.87
TR01712,UA7108,LOC058,LOC061,2025-02-12T05:51:35,2025-02-12T05:51:35,2025-02-12T13:18:41.631068,2025-02-12T13:18:41.631068,0,ON_TIME,0.48,0.09
TR01713,UA3254,LOC018,LOC028,2024-04-14T07:50:06,2024-04-14T07:50:06,2024-04-14T10:04:30.718537,2024-04-14T10:04:30.718537,0,IN_TRANSIT,0.24,0.87
TR01714,UA9040,LOC016,LOC061,2024-10-30T08:08:18,2024-10-30T11:24:18,2024-10-30T10:56:04.652763,2024-10-30T14:12:04.652763,196,DELAYED,0.58,0.09
TR01715,UA369,LOC016,LOC052,2024-11-04T06:21:05,2024-11-04T06:21:05,2024-11-04T10:20:44.945710,2024-11-04T10:20:44.945710,0,ON_TIME,0.82,0.76
TR01716,UA8139,LOC052,LOC038,2024-11-10T19:57:09,2024-11-10T19:57:09,2024-11-10T23:24:09.409311,2024-11-10T23:24:09.409311,0,COMPLETED,0.66,0.48
TR01717,UA5296,LOC024,LOC038,2025-12-06T01:22:02,2025-12-06T02:31:02,2025-12-06T04:40:32.419820,2025-12-06T05:49:32.419820,69,DELAYED,0.09,0.47
TR01718,UA6077,LOC017,LOC065,2024-12-26T13:48:13,2024-12-26T13:48:13,2024-12-26T20:59:27.585733,2024-12-26T20:59:27.585733,0,IN_TRANSIT,0.16,0.8
TR01719,UA5462,LOC035,LOC058,2024-05-18T13:07:35,2024-05-18T13:07:35,2024-05-18T20:04:22.016635,2024-05-18T20:04:22.016635,0,ON_TIME,0.38,0.18
TR01720,UA2492,LOC028,LOC050,2024-07-25T02:08:04,2024-07-25T06:46:04,2024-07-25T04:17:48.858227,2024-07-25T08:55:48.858227,278,DELAYED,0.9,0.69
TR01721,UA9196,LOC016,LOC019,2025-05-03T02:13:50,2025-05-03T02:13:50,2025-05-03T07:36:55.769945,2025-05-03T07:36:55.769945,0,IN_TRANSIT,0.5,0.18
TR01722,UA4822,LOC012,LOC052,2025-07-09T22:41:37,2025-07-09T23:41:37,2025-07-10T05:57:59.409427,2025-07-10T06:57:59.409427,60,DELAYED,0.24,0.03
TR01723,UA8092,LOC018,LOC050,2024-09-23T00:36:23,2024-09-23T02:06:23,2024-09-23T08:23:55.543957,2024-09-23T09:53:55.543957,90,DELAYED,0.38,0.41
TR01724,UA9965,LOC031,LOC016,2024-11-10T18:10:04,2024-11-10T21:52:04,2024-11-11T01:12:58.963684,2024-11-11T04:54:58.963684,222,DELAYED,0.56,0.5
TR01725,UA9570,LOC061,LOC014,2025-06-19T12:52:49,2025-06-19T12:52:49,2025-06-19T18:12:18.331681,2025-06-19T18:12:18.331681,0,IN_TRANSIT,0.32,0.27
TR01726,UA4969,LOC008,LOC013,2025-09-15T10:00:25,2025-09-15T10:00:25,2025-09-15T12:26:42.255830,2025-09-15T12:26:42.255830,0,ON_TIME,0.38,0.73
TR01727,UA1253,LOC058,LOC018,2024-06-17T21:07:30,2024-06-17T23:02:30,2024-06-18T01:04:40.115941,2024-06-18T02:59:40.115941,115,DELAYED,0.91,0.3
TR01728,UA5589,LOC013,LOC052,2025-12-26T18:12:34,2025-12-26T22:54:34,2025-12-26T22:53:51.810610,2025-12-27T03:35:51.810610,282,DELAYED,0.77,0.26
TR01729,UA9327,LOC065,LOC012,2026-04-26T03:20:38,2026-04-26T05:38:38,2026-04-26T05:39:33.243160,2026-04-26T07:57:33.243160,138,DELAYED,0.29,0.5
TR01730,UA3610,LOC035,LOC016,2024-05-02T22:57:24,2024-05-02T22:57:24,2024-05-03T00:49:55.704752,2024-05-03T00:49:55.704752,0,IN_TRANSIT,0.02,0.28
TR01731,UA3376,LOC012,LOC014,2025-12-22T04:40:56,2025-12-22T04:40:56,2025-12-22T09:53:43.754379,2025-12-22T09:53:43.754379,0,IN_TRANSIT,0.45,0.85
TR01732,UA2223,LOC065,LOC018,2024-01-17T12:44:22,2024-01-17T12:44:22,2024-01-17T20:13:28.814516,2024-01-17T20:13:28.814516,0,ON_TIME,0.6,0.52
TR01733,UA4366,LOC068,LOC058,2024-11-14T07:51:39,2024-11-14T08:29:39,2024-11-14T13:50:58.512966,2024-11-14T14:28:58.512966,38,DELAYED,0.83,0.71
TR01734,UA7112,LOC035,LOC017,2024-09-12T04:32:11,2024-09-12T09:11:11,2024-09-12T09:25:06.071680,2024-09-12T14:04:06.071680,279,DELAYED,0.45,0.92
TR01735,UA4105,LOC012,LOC022,2024-06-06T22:01:52,2024-06-06T22:01:52,2024-06-06T23:52:03.864350,2024-06-06T23:52:03.864350,0,BOARDING,0.37,0.82
TR01736,UA8783,LOC017,LOC016,2024-05-02T02:13:06,2024-05-02T02:13:06,2024-05-02T04:21:17.754023,2024-05-02T04:21:17.754023,0,IN_TRANSIT,0.49,0.27
TR01737,UA6530,LOC016,LOC061,2024-09-10T19:21:10,2024-09-10T19:21:10,2024-09-10T23:24:17.926179,2024-09-10T23:24:17.926179,0,IN_TRANSIT,0.49,0.52
TR01738,UA7388,LOC019,LOC024,2024-01-01T17:18:56,2024-01-02T05:25:56,2024-01-01T23:05:47.130203,2024-01-02T11:12:47.130203,727,CANCELLED,0.8,0.91
TR01739,UA7908,LOC035,LOC013,2025-08-13T01:04:19,2025-08-13T01:04:19,2025-08-13T08:13:31.118657,2025-08-13T08:13:31.118657,0,ON_TIME,0.75,0.84
TR01740,UA6606,LOC022,LOC014,2024-06-23T22:46:44,2024-06-23T22:46:44,2024-06-23T23:52:15.830135,2024-06-23T23:52:15.830135,0,ON_TIME,0.72,0.97
TR01741,UA761,LOC028,LOC050,2024-12-06T00:06:17,2024-12-06T00:06:17,2024-12-06T05:04:02.128603,2024-12-06T05:04:02.128603,0,COMPLETED,0.56,0.77
TR01742,UA4633,LOC068,LOC018,2025-10-17T09:33:20,2025-10-17T09:33:20,2025-10-17T12:51:29.594366,2025-10-17T12:51:29.594366,0,ON_TIME,0.97,0.26
TR01743,UA4863,LOC008,LOC031,2025-01-04T16:16:32,2025-01-04T20:10:32,2025-01-04T20:06:31.825387,2025-01-05T00:00:31.825387,234,DELAYED,0.08,0.74
TR01744,UA7345,LOC012,LOC014,2026-03-08T09:00:11,2026-03-08T09:00:11,2026-03-08T15:13:33.494632,2026-03-08T15:13:33.494632,0,BOARDING,0.63,0.43
TR01745,UA8250,LOC022,LOC036,2025-05-08T14:48:00,2025-05-08T14:48:00,2025-05-08T17:05:37.809990,2025-05-08T17:05:37.809990,0,COMPLETED,0.6,0.01
TR01746,UA796,LOC052,LOC068,2024-07-24T14:35:58,2024-07-24T14:35:58,2024-07-24T19:00:22.271043,2024-07-24T19:00:22.271043,0,COMPLETED,0.64,0.87
TR01747,UA6262,LOC008,LOC019,2025-12-27T14:09:10,2025-12-27T14:09:10,2025-12-27T18:50:33.249057,2025-12-27T18:50:33.249057,0,ON_TIME,0.65,0.84
TR01748,UA5329,LOC017,LOC055,2026-02-09T02:49:41,2026-02-09T04:44:41,2026-02-09T04:51:44.675769,2026-02-09T06:46:44.675769,115,DELAYED,0.39,0.31
TR01749,UA4936,LOC058,LOC061,2026-04-28T08:33:37,2026-04-28T08:33:37,2026-04-28T12:40:03.238113,2026-04-28T12:40:03.238113,0,IN_TRANSIT,0.41,0.89
TR01750,UA3804,LOC024,LOC028,2026-06-09T19:13:49,2026-06-09T19:13:49,2026-06-09T20:39:20.387136,2026-06-09T20:39:20.387136,0,ON_TIME,0.84,0.82
TR01751,UA311,LOC016,LOC028,2025-06-19T21:14:08,2025-06-19T23:17:08,2025-06-20T00:19:54.549532,2025-06-20T02:22:54.549532,123,DELAYED,0.99,0.5
TR01752,UA8064,LOC017,LOC012,2025-08-07T01:35:30,2025-08-07T02:53:30,2025-08-07T05:52:06.749017,2025-08-07T07:10:06.749017,78,DELAYED,0.13,0.54
TR01753,UA9333,LOC024,LOC055,2024-07-07T09:03:27,2024-07-07T09:03:27,2024-07-07T10:57:01.912143,2024-07-07T10:57:01.912143,0,BOARDING,0.04,0.73
TR01754,UA4936,LOC013,LOC018,2024-10-22T18:08:57,2024-10-22T18:08:57,2024-10-23T01:22:53.074732,2024-10-23T01:22:53.074732,0,IN_TRANSIT,0.01,0.56
TR01755,UA5027,LOC022,LOC058,2024-12-05T01:05:18,2024-12-05T01:05:18,2024-12-05T04:02:16.095517,2024-12-05T04:02:16.095517,0,BOARDING,0.16,0.75
TR01756,UA8580,LOC050,LOC036,2025-11-26T03:36:44,2025-11-26T03:36:44,2025-11-26T08:33:45.776832,2025-11-26T08:33:45.776832,0,IN_TRANSIT,0.78,0.06
TR01757,UA8693,LOC018,LOC022,2024-04-25T11:26:53,2024-04-25T11:26:53,2024-04-25T14:00:09.018769,2024-04-25T14:00:09.018769,0,IN_TRANSIT,0.93,0.66
TR01758,UA596,LOC018,LOC055,2026-04-26T22:06:41,2026-04-26T22:06:41,2026-04-26T23:09:28.235234,2026-04-26T23:09:28.235234,0,IN_TRANSIT,0.32,0.37
TR01759,UA3157,LOC008,LOC072,2025-04-05T22:49:39,2025-04-06T02:56:39,2025-04-06T02:55:15.044681,2025-04-06T07:02:15.044681,247,DELAYED,0.68,0.43
TR01760,UA811,LOC018,LOC065,2025-04-22T01:27:09,2025-04-22T01:27:09,2025-04-22T05:12:02.250919,2025-04-22T05:12:02.250919,0,ON_TIME,0.08,0.63
TR01761,UA7390,LOC013,LOC058,2025-02-15T00:57:12,2025-02-15T14:06:12,2025-02-15T02:01:56.178865,2025-02-15T15:10:56.178865,789,CANCELLED,0.48,0.65
TR01762,UA2371,LOC061,LOC019,2024-03-17T09:43:12,2024-03-17T11:20:12,2024-03-17T17:29:37.856693,2024-03-17T19:06:37.856693,97,DELAYED,0.17,0.83
TR01763,UA9084,LOC024,LOC018,2024-09-19T01:21:08,2024-09-19T01:21:08,2024-09-19T09:04:27.853561,2024-09-19T09:04:27.853561,0,ON_TIME,0.34,0.1
TR01764,UA4471,LOC061,LOC065,2026-06-18T03:28:16,2026-06-18T22:39:16,2026-06-18T05:04:28.779486,2026-06-19T00:15:28.779486,1151,CANCELLED,0.96,0.72
TR01765,UA5633,LOC061,LOC036,2025-05-16T19:09:28,2025-05-16T19:09:28,2025-05-17T00:22:18.286548,2025-05-17T00:22:18.286548,0,IN_TRANSIT,0.76,0.24
TR01766,UA3263,LOC024,LOC016,2024-03-15T05:34:38,2024-03-15T05:34:38,2024-03-15T07:26:21.883768,2024-03-15T07:26:21.883768,0,COMPLETED,0.76,0.76
TR01767,UA6895,LOC028,LOC036,2024-08-06T19:18:38,2024-08-06T19:18:38,2024-08-07T02:49:02.136146,2024-08-07T02:49:02.136146,0,COMPLETED,0.86,0.42
TR01768,UA7189,LOC036,LOC024,2025-09-06T12:36:35,2025-09-06T17:32:35,2025-09-06T19:17:26.437295,2025-09-07T00:13:26.437295,296,DELAYED,0.54,0.68
TR01769,UA4070,LOC052,LOC018,2025-04-01T17:43:47,2025-04-01T17:43:47,2025-04-01T22:43:47.796367,2025-04-01T22:43:47.796367,0,COMPLETED,0.89,0.31
TR01770,UA7081,LOC013,LOC055,2026-03-03T16:11:35,2026-03-03T16:11:35,2026-03-03T20:14:19.100364,2026-03-03T20:14:19.100364,0,IN_TRANSIT,0.39,0.18
TR01771,UA6702,LOC035,LOC068,2024-03-07T19:12:10,2024-03-07T19:12:10,2024-03-07T20:30:30.135146,2024-03-07T20:30:30.135146,0,BOARDING,0.88,0.49
TR01772,UA3660,LOC052,LOC008,2024-05-26T19:49:15,2024-05-26T23:43:15,2024-05-27T01:46:10.442682,2024-05-27T05:40:10.442682,234,DELAYED,0.76,0.13
TR01773,UA3597,LOC031,LOC052,2025-10-31T18:48:01,2025-10-31T18:48:01,2025-10-31T22:37:58.066476,2025-10-31T22:37:58.066476,0,BOARDING,0.1,0.04
TR01774,UA6518,LOC031,LOC050,2025-03-03T19:20:59,2025-03-03T19:20:59,2025-03-03T20:43:18.572667,2025-03-03T20:43:18.572667,0,IN_TRANSIT,0.8,0.26
TR01775,UA368,LOC018,LOC072,2025-03-18T08:38:43,2025-03-18T08:38:43,2025-03-18T15:18:08.299015,2025-03-18T15:18:08.299015,0,ON_TIME,0.11,0.12
TR01776,UA6472,LOC036,LOC024,2024-03-23T04:15:34,2024-03-23T04:15:34,2024-03-23T05:34:22.541202,2024-03-23T05:34:22.541202,0,IN_TRANSIT,0.74,0.49
TR01777,UA6497,LOC014,LOC017,2025-01-02T09:38:20,2025-01-02T10:47:20,2025-01-02T12:01:25.366619,2025-01-02T13:10:25.366619,69,DELAYED,0.92,0.64
TR01778,UA7174,LOC065,LOC038,2025-12-02T18:02:14,2025-12-02T18:02:14,2025-12-02T22:25:52.951803,2025-12-02T22:25:52.951803,0,IN_TRANSIT,0.01,0.7
TR01779,UA2032,LOC038,LOC024,2024-11-14T06:51:52,2024-11-14T06:51:52,2024-11-14T09:02:59.065018,2024-11-14T09:02:59.065018,0,COMPLETED,0.65,0.19
TR01780,UA7474,LOC055,LOC072,2025-01-23T13:22:14,2025-01-24T00:18:14,2025-01-23T18:29:57.125406,2025-01-24T05:25:57.125406,656,CANCELLED,0.97,0.18
TR01781,UA2931,LOC061,LOC072,2024-06-06T20:29:53,2024-06-06T20:29:53,2024-06-07T01:51:53.129904,2024-06-07T01:51:53.129904,0,COMPLETED,0.82,0.16
TR01782,UA3216,LOC058,LOC036,2025-09-10T19:55:17,2025-09-10T19:55:17,2025-09-11T03:19:47.411089,2025-09-11T03:19:47.411089,0,IN_TRANSIT,0.5,0.01
TR01783,UA8683,LOC019,LOC018,2025-12-31T17:42:34,2025-12-31T22:23:34,2025-12-31T22:24:13.770522,2026-01-01T03:05:13.770522,281,DELAYED,0.81,0.38
TR01784,UA1554,LOC014,LOC058,2026-04-09T19:44:30,2026-04-10T00:09:30,2026-04-10T00:30:57.087781,2026-04-10T04:55:57.087781,265,DELAYED,0.91,0.87
TR01785,UA7081,LOC018,LOC036,2024-06-17T05:04:06,2024-06-17T05:04:06,2024-06-17T06:25:49.624492,2024-06-17T06:25:49.624492,0,IN_TRANSIT,0.52,0.05
TR01786,UA3587,LOC022,LOC038,2024-08-08T05:41:22,2024-08-08T09:01:22,2024-08-08T11:54:28.861866,2024-08-08T15:14:28.861866,200,DELAYED,0.87,0.64
TR01787,UA6917,LOC072,LOC038,2025-12-20T13:32:13,2025-12-20T14:20:13,2025-12-20T17:11:20.284442,2025-12-20T17:59:20.284442,48,DELAYED,0.28,0.44
TR01788,UA9412,LOC018,LOC008,2026-02-15T04:36:42,2026-02-15T04:36:42,2026-02-15T09:04:29.563842,2026-02-15T09:04:29.563842,0,BOARDING,0.35,0.79
TR01789,UA6217,LOC038,LOC072,2026-03-08T12:35:45,2026-03-08T12:35:45,2026-03-08T19:16:54.268204,2026-03-08T19:16:54.268204,0,BOARDING,0.73,0.72
TR01790,UA7203,LOC036,LOC031,2024-09-21T13:55:20,2024-09-21T13:55:20,2024-09-21T20:43:36.869990,2024-09-21T20:43:36.869990,0,ON_TIME,0.76,0.4
TR01791,UA1464,LOC022,LOC052,2024-10-16T22:45:14,2024-10-17T01:52:14,2024-10-16T23:47:02.029737,2024-10-17T02:54:02.029737,187,DELAYED,0.25,0.48
TR01792,UA7615,LOC065,LOC058,2024-04-26T18:51:36,2024-04-26T20:26:36,2024-04-26T23:53:53.249799,2024-04-27T01:28:53.249799,95,DELAYED,0.96,0.07
TR01793,UA2310,LOC036,LOC058,2024-01-22T18:27:42,2024-01-22T18:27:42,2024-01-23T01:52:23.135689,2024-01-23T01:52:23.135689,0,ON_TIME,0.43,0.97
TR01794,UA2265,LOC072,LOC013,2024-09-07T20:17:47,2024-09-08T00:35:47,2024-09-08T00:36:55.915680,2024-09-08T04:54:55.915680,258,DELAYED,0.61,0.7
TR01795,UA2110,LOC012,LOC061,2024-05-23T08:01:13,2024-05-23T09:34:13,2024-05-23T15:50:28.623093,2024-05-23T17:23:28.623093,93,DELAYED,0.49,0.75
TR01796,UA9068,LOC022,LOC035,2026-02-02T15:15:23,2026-02-02T16:36:23,2026-02-02T22:56:40.345031,2026-02-03T00:17:40.345031,81,DELAYED,0.09,0.89
TR01797,UA5086,LOC012,LOC022,2026-04-13T00:37:30,2026-04-13T09:32:30,2026-04-13T05:16:32.399613,2026-04-13T14:11:32.399613,535,CANCELLED,0.83,0.86
TR01798,UA8703,LOC068,LOC050,2024-10-10T08:04:01,2024-10-10T08:04:01,2024-10-10T09:39:37.221855,2024-10-10T09:39:37.221855,0,BOARDING,0.04,0.25
TR01799,UA3764,LOC028,LOC058,2024-06-07T23:26:08,2024-06-07T23:26:08,2024-06-08T06:02:42.075216,2024-06-08T06:02:42.075216,0,ON_TIME,0.14,0.27
TR01800,UA7277,LOC013,LOC019,2024-10-27T09:55:48,2024-10-27T09:55:48,2024-10-27T13:09:59.386815,2024-10-27T13:09:59.386815,0,COMPLETED,0.21,0.52
TR01801,UA5207,LOC019,LOC055,2025-02-09T14:27:09,2025-02-09T14:27:09,2025-02-09T18:41:57.069523,2025-02-09T18:41:57.069523,0,BOARDING,0.73,0.63
TR01802,UA648,LOC019,LOC052,2026-03-17T21:32:54,2026-03-18T01:45:54,2026-03-18T05:31:59.682999,2026-03-18T09:44:59.682999,253,DELAYED,0.38,0.36
TR01803,UA4326,LOC061,LOC052,2025-10-14T05:48:12,2025-10-14T05:48:12,2025-10-14T09:35:49.850262,2025-10-14T09:35:49.850262,0,IN_TRANSIT,0.56,0.33
TR01804,UA3679,LOC035,LOC050,2024-09-23T14:26:35,2024-09-23T14:26:35,2024-09-23T19:32:44.403351,2024-09-23T19:32:44.403351,0,COMPLETED,0.24,0.4
TR01805,UA1538,LOC058,LOC008,2026-06-08T09:05:05,2026-06-08T09:05:05,2026-06-08T13:10:36.149586,2026-06-08T13:10:36.149586,0,COMPLETED,0.55,0.04
TR01806,UA426,LOC017,LOC013,2026-04-28T09:01:06,2026-04-28T09:44:06,2026-04-28T11:52:07.996408,2026-04-28T12:35:07.996408,43,DELAYED,0.97,0.93
TR01807,UA1578,LOC031,LOC036,2025-06-12T09:14:49,2025-06-12T13:37:49,2025-06-12T10:51:34.014753,2025-06-12T15:14:34.014753,263,DELAYED,0.92,0.48
TR01808,UA6830,LOC017,LOC068,2026-02-02T05:12:34,2026-02-02T05:12:34,2026-02-02T08:00:18.648929,2026-02-02T08:00:18.648929,0,ON_TIME,0.5,0.99
TR01809,UA122,LOC017,LOC014,2025-11-11T07:15:04,2025-11-11T07:15:04,2025-11-11T10:05:21.367820,2025-11-11T10:05:21.367820,0,COMPLETED,0.77,0.34
TR01810,UA5560,LOC072,LOC014,2024-12-29T07:06:03,2024-12-29T07:06:03,2024-12-29T11:16:16.253259,2024-12-29T11:16:16.253259,0,COMPLETED,0.36,0.64
TR01811,UA2539,LOC024,LOC022,2025-10-23T19:11:43,2025-10-23T20:00:43,2025-10-24T02:18:57.160199,2025-10-24T03:07:57.160199,49,DELAYED,0.86,0.36
TR01812,UA1042,LOC018,LOC022,2024-12-25T19:44:50,2024-12-25T20:46:50,2024-12-25T21:25:40.516531,2024-12-25T22:27:40.516531,62,DELAYED,0.6,0.65
TR01813,UA4057,LOC061,LOC018,2026-04-17T20:47:40,2026-04-17T21:34:40,2026-04-18T04:35:48.780759,2026-04-18T05:22:48.780759,47,DELAYED,0.29,0.01
TR01814,UA3344,LOC013,LOC068,2025-01-12T12:47:32,2025-01-12T12:47:32,2025-01-12T15:08:28.828765,2025-01-12T15:08:28.828765,0,IN_TRANSIT,0.12,0.39
TR01815,UA3943,LOC024,LOC068,2024-06-27T14:58:07,2024-06-27T17:15:07,2024-06-27T16:32:49.458071,2024-06-27T18:49:49.458071,137,DELAYED,0.82,0.46
TR01816,UA6290,LOC052,LOC061,2026-03-11T11:47:17,2026-03-11T11:47:17,2026-03-11T19:02:35.925871,2026-03-11T19:02:35.925871,0,ON_TIME,0.16,0.33
TR01817,UA3428,LOC036,LOC050,2024-10-02T07:06:50,2024-10-02T11:49:50,2024-10-02T08:40:10.142873,2024-10-02T13:23:10.142873,283,DELAYED,0.38,0.81
TR01818,UA7249,LOC008,LOC017,2026-04-24T07:35:12,2026-04-25T02:43:12,2026-04-24T08:39:18.632289,2026-04-25T03:47:18.632289,1148,CANCELLED,0.88,0.94
TR01819,UA3841,LOC072,LOC016,2025-05-09T16:21:52,2025-05-09T20:54:52,2025-05-09T19:58:58.583437,2025-05-10T00:31:58.583437,273,DELAYED,0.74,0.93
TR01820,UA427,LOC016,LOC008,2025-09-26T11:11:38,2025-09-26T11:11:38,2025-09-26T17:29:43.705458,2025-09-26T17:29:43.705458,0,IN_TRANSIT,0.28,0.22
TR01821,UA6820,LOC061,LOC035,2024-02-15T07:03:00,2024-02-15T07:03:00,2024-02-15T11:29:13.217670,2024-02-15T11:29:13.217670,0,COMPLETED,0.1,0.96
TR01822,UA3988,LOC036,LOC017,2025-06-09T19:07:25,2025-06-09T19:07:25,2025-06-10T02:55:11.038797,2025-06-10T02:55:11.038797,0,BOARDING,0.24,0.61
TR01823,UA7460,LOC014,LOC061,2024-12-21T14:19:10,2024-12-21T16:08:10,2024-12-21T19:41:32.639076,2024-12-21T21:30:32.639076,109,DELAYED,0.02,0.77
TR01824,UA8639,LOC024,LOC008,2026-06-08T05:33:51,2026-06-08T08:21:51,2026-06-08T09:24:24.903623,2026-06-08T12:12:24.903623,168,DELAYED,0.77,0.63
TR01825,UA3104,LOC022,LOC024,2025-11-29T11:54:57,2025-11-29T11:54:57,2025-11-29T13:59:26.166513,2025-11-29T13:59:26.166513,0,IN_TRANSIT,0.46,0.94
TR01826,UA9259,LOC065,LOC008,2024-02-05T14:28:13,2024-02-05T14:28:13,2024-02-05T15:50:50.090163,2024-02-05T15:50:50.090163,0,COMPLETED,0.23,0.0
TR01827,UA8423,LOC068,LOC061,2026-02-04T13:53:17,2026-02-04T14:52:17,2026-02-04T21:28:18.108828,2026-02-04T22:27:18.108828,59,DELAYED,0.84,0.64
TR01828,UA1168,LOC019,LOC024,2026-04-26T00:05:54,2026-04-26T03:50:54,2026-04-26T06:03:27.559633,2026-04-26T09:48:27.559633,225,DELAYED,0.83,0.78
TR01829,UA5121,LOC012,LOC050,2025-10-27T22:41:30,2025-10-28T01:50:30,2025-10-28T00:47:29.849591,2025-10-28T03:56:29.849591,189,DELAYED,0.43,0.93
TR01830,UA4029,LOC058,LOC050,2025-09-17T16:46:43,2025-09-17T16:46:43,2025-09-17T23:38:30.609821,2025-09-17T23:38:30.609821,0,COMPLETED,0.69,0.33
TR01831,UA8374,LOC019,LOC013,2024-07-03T20:27:13,2024-07-04T00:23:13,2024-07-04T01:45:20.730849,2024-07-04T05:41:20.730849,236,DELAYED,0.8,0.67
TR01832,UA4920,LOC028,LOC050,2025-12-05T14:27:14,2025-12-05T17:46:14,2025-12-05T19:50:02.634356,2025-12-05T23:09:02.634356,199,DELAYED,0.59,0.32
TR01833,UA8354,LOC016,LOC072,2026-01-13T01:06:31,2026-01-13T19:25:31,2026-01-13T02:48:23.929049,2026-01-13T21:07:23.929049,1099,CANCELLED,0.96,0.91
TR01834,UA8044,LOC013,LOC061,2024-04-04T21:33:39,2024-04-04T21:33:39,2024-04-05T05:01:18.146189,2024-04-05T05:01:18.146189,0,ON_TIME,0.71,0.24
TR01835,UA9495,LOC012,LOC036,2025-09-17T12:13:41,2025-09-17T15:33:41,2025-09-17T14:13:21.256198,2025-09-17T17:33:21.256198,200,DELAYED,0.22,0.4
TR01836,UA7828,LOC017,LOC016,2026-02-10T05:32:04,2026-02-10T05:32:04,2026-02-10T13:30:41.318275,2026-02-10T13:30:41.318275,0,BOARDING,0.02,0.34
TR01837,UA6025,LOC014,LOC024,2025-01-01T12:51:01,2025-01-01T12:51:01,2025-01-01T16:56:00.712985,2025-01-01T16:56:00.712985,0,IN_TRANSIT,0.44,0.2
TR01838,UA5516,LOC014,LOC013,2025-09-21T06:39:06,2025-09-21T06:39:06,2025-09-21T09:51:33.226053,2025-09-21T09:51:33.226053,0,ON_TIME,0.09,0.28
TR01839,UA5908,LOC035,LOC072,2026-03-16T02:46:51,2026-03-16T04:35:51,2026-03-16T10:02:09.741384,2026-03-16T11:51:09.741384,109,DELAYED,0.99,0.78
TR01840,UA9615,LOC061,LOC038,2024-08-15T15:33:45,2024-08-15T15:33:45,2024-08-15T17:00:50.387662,2024-08-15T17:00:50.387662,0,BOARDING,0.18,0.92
TR01841,UA5329,LOC052,LOC038,2024-01-25T00:27:31,2024-01-25T00:27:31,2024-01-25T07:53:13.556411,2024-01-25T07:53:13.556411,0,BOARDING,0.62,0.16
TR01842,UA1825,LOC016,LOC022,2025-07-21T03:24:14,2025-07-21T12:56:14,2025-07-21T05:30:38.495238,2025-07-21T15:02:38.495238,572,CANCELLED,0.83,0.89
TR01843,UA5550,LOC072,LOC024,2024-01-04T11:56:26,2024-01-04T15:25:26,2024-01-04T17:33:32.662054,2024-01-04T21:02:32.662054,209,DELAYED,0.61,0.09
TR01844,UA923,LOC016,LOC013,2025-08-07T06:39:06,2025-08-07T06:39:06,2025-08-07T11:06:21.870481,2025-08-07T11:06:21.870481,0,IN_TRANSIT,0.77,0.46
