event_id,route_edge_id,location_id,timestamp,congestion_level,average_speed_kmh,normal_speed_kmh,traffic_index,incident_type,expected_delay_minutes
TE07597,EDGE0026,LOC042,2024-06-26T19:53:31,Low,84,90,12,Accident,21
TE07598,EDGE0339,LOC004,2024-02-28T03:03:15,Low,83,90,15,Event,27
TE07599,EDGE0325,LOC041,2024-04-23T05:13:35,High,31,45,62,Event,111
TE07600,EDGE0256,LOC033,2025-11-16T21:22:25,Severe,10,20,99,Construction,178
TE07601,EDGE0126,LOC050,2025-08-04T11:44:23,Moderate,59,70,31,Construction,55
TE07602,EDGE0224,LOC043,2024-02-15T18:19:40,High,27,45,78,Construction,140
TE07603,EDGE0333,LOC058,2024-09-27T09:41:49,Severe,11,20,82,Event,147
TE07604,EDGE0033,LOC001,2025-05-13T21:41:00,Severe,10,20,91,Rush Hour,163
TE07605,EDGE0120,LOC019,2024-06-16T05:53:35,Severe,11,20,81,Weather-related,145
TE07606,EDGE0095,LOC015,2025-11-29T06:56:01,Moderate,51,70,53,Construction,95
TE07607,EDGE0036,LOC035,2025-08-09T15:01:39,Low,76,90,29,Accident,52
TE07608,EDGE0038,LOC017,2024-07-25T22:40:34,Moderate,50,70,56,Accident,100
TE07609,EDGE0084,LOC060,2026-06-10T08:03:22,Moderate,54,70,44,Event,79
TE07610,EDGE0272,LOC017,2026-05-14T10:38:20,High,30,45,64,Construction,115
TE07611,EDGE0051,LOC065,2024-11-06T06:38:21,Low,80,90,21,Rush Hour,37
TE07612,EDGE0370,LOC028,2024-10-31T00:53:38,Low,84,90,12,Rush Hour,21
TE07613,EDGE0295,LOC066,2025-01-27T05:41:37,Low,80,90,21,Accident,37
TE07614,EDGE0240,LOC041,2026-02-01T21:38:51,Moderate,57,70,37,Event,66
TE07615,EDGE0048,LOC036,2025-11-10T15:44:09,Moderate,49,70,59,Event,106
TE07616,EDGE0321,LOC007,2025-03-20T10:11:00,Low,87,90,5,Event,9
TE07617,EDGE0191,LOC060,2024-12-16T07:07:13,High,29,45,69,Accident,124
TE07618,EDGE0254,LOC003,2024-11-08T13:00:32,Low,81,90,19,Rush Hour,34
TE07619,EDGE0175,LOC035,2024-09-08T19:08:15,Low,82,90,16,Event,28
TE07620,EDGE0004,LOC055,2025-11-05T07:02:30,Low,84,90,13,Construction,23
TE07621,EDGE0281,LOC002,2026-04-01T01:00:21,High,27,45,79,Event,142
TE07622,EDGE0275,LOC056,2024-10-25T17:18:27,Severe,11,20,88,Weather-related,158
TE07623,EDGE0324,LOC041,2024-05-13T14:59:40,Low,87,90,6,Accident,10
TE07624,EDGE0216,LOC064,2026-06-23T06:33:26,Severe,10,20,100,Rush Hour,180
TE07625,EDGE0160,LOC070,2024-02-07T15:50:47,Low,83,90,14,Construction,25
TE07626,EDGE0298,LOC039,2024-05-29T10:49:26,High,29,45,69,Weather-related,124
TE07627,EDGE0327,LOC010,2024-11-12T04:30:24,High,30,45,65,Event,117
TE07628,EDGE0035,LOC039,2024-02-21T15:14:48,High,28,45,75,Accident,135
TE07629,EDGE0092,LOC030,2024-08-06T08:33:11,Low,78,90,25,Construction,45
TE07630,EDGE0084,LOC066,2024-01-09T03:13:22,Low,81,90,20,Event,36
TE07631,EDGE0323,LOC020,2025-07-12T13:24:20,Severe,10,20,100,Construction,180
TE07632,EDGE0192,LOC024,2025-09-25T20:21:46,High,27,45,78,Weather-related,140
TE07633,EDGE0368,LOC057,2026-06-01T19:34:27,Severe,11,20,89,Weather-related,160
TE07634,EDGE0052,LOC053,2026-04-29T02:00:38,Moderate,50,70,57,Rush Hour,102
TE07635,EDGE0066,LOC048,2024-04-21T19:03:14,Moderate,54,70,43,Event,77
TE07636,EDGE0044,LOC068,2025-06-13T06:38:18,Moderate,53,70,47,Rush Hour,84
TE07637,EDGE0365,LOC035,2024-10-14T20:38:49,Severe,10,20,93,Construction,167
TE07638,EDGE0211,LOC019,2026-03-31T11:01:37,Low,83,90,14,Event,25
TE07639,EDGE0166,LOC008,2026-02-09T18:45:44,Low,79,90,24,Accident,43
TE07640,EDGE0362,LOC055,2024-10-22T08:49:02,Moderate,49,70,59,Weather-related,106
TE07641,EDGE0355,LOC060,2024-11-18T07:13:13,High,27,45,79,Accident,142
TE07642,EDGE0150,LOC061,2026-06-05T00:56:14,High,28,45,75,Event,135
TE07643,EDGE0350,LOC046,2026-01-05T22:02:29,Low,84,90,13,Accident,23
TE07644,EDGE0098,LOC034,2026-02-17T01:03:07,High,29,45,68,Accident,122
TE07645,EDGE0076,LOC003,2025-06-30T23:27:54,Severe,10,20,99,Accident,178
TE07646,EDGE0150,LOC009,2025-07-07T18:43:52,Moderate,52,70,51,Event,91
TE07647,EDGE0105,LOC002,2026-05-17T21:44:43,Low,85,90,10,Event,18
TE07648,EDGE0029,LOC037,2024-08-02T04:17:52,Severe,10,20,100,Construction,180
TE07649,EDGE0328,LOC073,2024-04-14T07:42:28,High,30,45,64,Accident,115
TE07650,EDGE0224,LOC052,2025-11-12T18:33:36,Low,78,90,25,Weather-related,45
TE07651,EDGE0239,LOC015,2025-10-26T02:47:35,Moderate,50,70,55,Weather-related,99
TE07652,EDGE0004,LOC062,2025-08-07T06:42:13,Moderate,54,70,44,Construction,79
TE07653,EDGE0049,LOC012,2024-04-20T02:08:10,Moderate,56,70,39,Weather-related,70
TE07654,EDGE0006,LOC053,2026-06-03T03:32:25,Low,78,90,25,Accident,45
TE07655,EDGE0062,LOC022,2024-05-01T09:24:44,Low,89,90,2,Event,3
TE07656,EDGE0331,LOC028,2024-07-16T14:04:32,Low,82,90,17,Construction,30
TE07657,EDGE0254,LOC033,2026-03-14T12:21:39,Low,77,90,28,Construction,50
TE07658,EDGE0127,LOC021,2025-04-08T06:42:28,Severe,11,20,88,Weather-related,158
TE07659,EDGE0339,LOC069,2024-06-05T18:18:34,Low,81,90,18,Event,32
TE07660,EDGE0005,LOC043,2024-07-02T04:39:20,Low,90,90,0,Weather-related,0
TE07661,EDGE0279,LOC047,2026-02-13T17:20:24,Severe,10,20,95,Construction,171
TE07662,EDGE0051,LOC001,2024-12-24T04:24:12,Severe,10,20,97,Accident,174
TE07663,EDGE0212,LOC067,2024-03-20T23:16:35,Low,83,90,15,Event,27
TE07664,EDGE0140,LOC015,2026-04-19T16:43:05,Severe,11,20,89,Accident,160
TE07665,EDGE0010,LOC055,2025-05-29T01:35:03,Severe,10,20,92,Event,165
TE07666,EDGE0344,LOC068,2024-02-05T00:26:40,Low,83,90,14,Construction,25
TE07667,EDGE0146,LOC072,2024-12-14T00:06:59,Low,83,90,15,Rush Hour,27
TE07668,EDGE0228,LOC008,2025-03-26T08:07:26,Moderate,54,70,45,Construction,81
TE07669,EDGE0306,LOC015,2025-01-25T12:11:40,Low,84,90,12,Weather-related,21
TE07670,EDGE0081,LOC047,2025-08-29T12:09:05,Moderate,54,70,44,Event,79
TE07671,EDGE0149,LOC020,2025-07-09T23:40:22,Moderate,56,70,39,Event,70
TE07672,EDGE0167,LOC001,2024-04-15T13:27:52,High,30,45,66,Weather-related,118
TE07673,EDGE0150,LOC072,2024-09-02T05:33:35,Low,81,90,20,Event,36
TE07674,EDGE0045,LOC007,2025-03-23T11:59:26,Severe,10,20,99,Event,178
TE07675,EDGE0092,LOC064,2024-04-26T03:53:35,High,30,45,64,Accident,115
TE07676,EDGE0290,LOC073,2026-04-10T04:45:49,Moderate,52,70,49,Weather-related,88
TE07677,EDGE0039,LOC022,2026-06-12T18:49:18,Severe,11,20,89,Event,160
TE07678,EDGE0003,LOC058,2025-01-09T23:59:04,High,31,45,61,Weather-related,109
TE07679,EDGE0243,LOC045,2026-03-15T07:28:57,Low,82,90,16,Accident,28
TE07680,EDGE0024,LOC046,2026-02-15T19:06:13,Low,76,90,29,Accident,52
TE07681,EDGE0108,LOC020,2025-04-30T01:07:32,Low,87,90,6,Accident,10
TE07682,EDGE0343,LOC036,2025-09-12T03:59:15,Severe,11,20,84,Event,151
TE07683,EDGE0195,LOC072,2024-03-28T23:59:52,High,27,45,76,Accident,136
TE07684,EDGE0022,LOC071,2026-04-28T02:10:43,Moderate,59,70,31,Event,55
TE07685,EDGE0034,LOC068,2024-06-21T05:41:59,Severe,11,20,81,Weather-related,145
TE07686,EDGE0030,LOC044,2026-06-24T07:20:02,Moderate,52,70,49,Event,88
TE07687,EDGE0146,LOC052,2026-01-01T15:21:31,Severe,10,20,92,Event,165
TE07688,EDGE0057,LOC003,2025-02-12T15:19:45,High,27,45,76,Weather-related,136
TE07689,EDGE0044,LOC027,2024-02-16T13:39:43,Moderate,57,70,36,Accident,64
TE07690,EDGE0319,LOC068,2024-02-20T03:17:20,Low,81,90,19,Event,34
TE07691,EDGE0136,LOC002,2025-06-09T03:14:24,Low,90,90,0,Construction,0
TE07692,EDGE0114,LOC012,2025-10-16T15:08:35,Moderate,55,70,41,Event,73
TE07693,EDGE0011,LOC045,2025-02-09T06:21:09,High,28,45,74,Weather-related,133
TE07694,EDGE0218,LOC016,2024-11-07T11:36:05,Moderate,57,70,37,Construction,66
TE07695,EDGE0231,LOC071,2025-06-03T16:36:05,Severe,10,20,98,Rush Hour,176
TE07696,EDGE0016,LOC053,2024-04-02T06:17:35,Low,88,90,3,Event,5
TE07697,EDGE0232,LOC057,2024-08-04T09:03:23,Moderate,57,70,37,Rush Hour,66
TE07698,EDGE0259,LOC033,2024-11-13T06:22:10,Moderate,55,70,41,Construction,73
TE07699,EDGE0227,LOC003,2026-04-29T20:53:40,Low,77,90,27,Construction,48
TE07700,EDGE0150,LOC023,2025-05-27T00:43:13,Moderate,50,70,57,Construction,102
TE07701,EDGE0251,LOC003,2024-04-06T19:46:30,Moderate,53,70,47,Weather-related,84
TE07702,EDGE0139,LOC073,2025-01-01T00:26:45,Low,81,90,20,Construction,36
TE07703,EDGE0259,LOC028,2026-02-05T17:04:06,Low,87,90,5,Weather-related,9
TE07704,EDGE0200,LOC009,2024-04-23T06:21:09,High,30,45,65,Accident,117
TE07705,EDGE0283,LOC006,2026-05-25T22:04:57,Severe,11,20,86,Construction,154
TE07706,EDGE0365,LOC009,2024-02-24T22:23:37,Severe,11,20,83,Rush Hour,149
TE07707,EDGE0236,LOC022,2025-06-21T06:03:26,Low,86,90,8,Accident,14
TE07708,EDGE0101,LOC037,2024-04-19T22:14:21,Moderate,54,70,43,Accident,77
TE07709,EDGE0317,LOC060,2025-10-08T14:33:30,Moderate,53,70,48,Rush Hour,86
TE07710,EDGE0028,LOC019,2024-05-05T04:44:34,Low,89,90,2,Construction,3
TE07711,EDGE0329,LOC049,2026-05-06T14:37:24,Moderate,57,70,36,Accident,64
TE07712,EDGE0239,LOC006,2026-01-13T17:53:40,Moderate,56,70,38,Event,68
TE07713,EDGE0309,LOC013,2024-07-20T02:47:21,Severe,11,20,81,Event,145
TE07714,EDGE0142,LOC006,2025-02-24T05:17:03,Moderate,51,70,52,Accident,93
TE07715,EDGE0002,LOC052,2024-03-05T20:12:59,Moderate,50,70,55,Accident,99
TE07716,EDGE0221,LOC015,2024-06-10T15:41:00,Low,83,90,15,Event,27
TE07717,EDGE0172,LOC073,2024-02-25T07:16:02,Low,80,90,21,Rush Hour,37
TE07718,EDGE0107,LOC016,2026-02-10T10:28:03,High,28,45,72,Weather-related,129
TE07719,EDGE0225,LOC039,2026-02-27T12:51:31,High,28,45,74,Accident,133
TE07720,EDGE0166,LOC054,2024-12-15T21:44:37,Low,78,90,26,Construction,46
TE07721,EDGE0172,LOC056,2025-06-28T02:33:10,Severe,11,20,88,Event,158
TE07722,EDGE0355,LOC039,2025-11-01T08:03:58,Severe,10,20,94,Event,169
TE07723,EDGE0204,LOC045,2026-01-11T21:56:32,Low,79,90,24,Weather-related,43
TE07724,EDGE0057,LOC039,2025-04-16T08:15:21,Severe,10,20,99,Event,178
TE07725,EDGE0037,LOC056,2024-12-19T19:19:37,High,31,45,62,Weather-related,111
TE07726,EDGE0178,LOC069,2024-02-03T07:27:45,Low,84,90,13,Accident,23
TE07727,EDGE0106,LOC040,2024-03-26T23:50:30,Moderate,52,70,49,Accident,88
TE07728,EDGE0273,LOC052,2024-02-10T22:32:29,Moderate,52,70,51,Accident,91
TE07729,EDGE0221,LOC023,2024-10-31T17:54:26,High,29,45,67,Weather-related,120
TE07730,EDGE0042,LOC070,2026-04-09T19:53:32,Low,78,90,25,Rush Hour,45
TE07731,EDGE0344,LOC047,2025-08-12T08:37:27,Severe,10,20,98,Construction,176
TE07732,EDGE0317,LOC037,2024-01-29T02:37:31,Low,88,90,4,Construction,7
TE07733,EDGE0032,LOC044,2026-05-08T06:32:32,Moderate,55,70,41,Weather-related,73
TE07734,EDGE0291,LOC028,2026-01-19T00:43:30,Severe,11,20,88,Accident,158
TE07735,EDGE0167,LOC036,2024-03-21T23:56:08,Severe,10,20,100,Rush Hour,180
TE07736,EDGE0003,LOC047,2025-08-24T09:03:29,High,27,45,78,Accident,140
TE07737,EDGE0316,LOC062,2025-08-09T00:04:19,Low,83,90,14,Event,25
TE07738,EDGE0136,LOC021,2024-07-13T13:11:18,Severe,11,20,85,Event,153
TE07739,EDGE0219,LOC020,2025-10-29T13:04:20,Low,85,90,10,Construction,18
TE07740,EDGE0116,LOC059,2025-10-25T01:30:33,Moderate,51,70,52,Weather-related,93
TE07741,EDGE0090,LOC031,2026-05-03T16:31:11,Low,81,90,19,Rush Hour,34
TE07742,EDGE0101,LOC065,2024-08-02T00:27:14,Moderate,51,70,54,Rush Hour,97
TE07743,EDGE0323,LOC017,2024-06-28T13:15:14,Moderate,58,70,34,Rush Hour,61
TE07744,EDGE0238,LOC050,2025-11-11T08:03:57,Moderate,56,70,39,Event,70
TE07745,EDGE0172,LOC020,2024-07-02T07:04:52,Low,82,90,16,Accident,28
TE07746,EDGE0079,LOC035,2025-07-25T05:10:22,Severe,10,20,98,Construction,176
TE07747,EDGE0196,LOC035,2025-06-30T11:38:53,Moderate,57,70,35,Construction,63
TE07748,EDGE0217,LOC064,2024-10-27T19:37:56,Low,90,90,0,Event,0
TE07749,EDGE0367,LOC014,2025-06-17T00:39:03,High,29,45,71,Accident,127
TE07750,EDGE0288,LOC060,2025-11-09T02:49:30,Moderate,53,70,46,Weather-related,82
TE07751,EDGE0240,LOC001,2024-03-30T23:30:27,Low,84,90,12,Construction,21
TE07752,EDGE0179,LOC021,2025-01-04T23:37:44,Moderate,55,70,42,Accident,75
TE07753,EDGE0224,LOC027,2024-12-26T10:49:59,High,27,45,76,Construction,136
TE07754,EDGE0181,LOC011,2024-05-22T21:39:57,Moderate,52,70,50,Event,90
TE07755,EDGE0098,LOC042,2024-01-16T14:40:41,Moderate,58,70,34,Event,61
TE07756,EDGE0181,LOC006,2024-12-18T19:52:00,Severe,11,20,85,Accident,153
TE07757,EDGE0134,LOC003,2025-10-03T16:11:50,Moderate,51,70,53,Rush Hour,95
TE07758,EDGE0032,LOC013,2026-04-12T23:38:24,Moderate,58,70,34,Weather-related,61
TE07759,EDGE0354,LOC069,2026-06-01T10:23:14,High,29,45,71,Weather-related,127
TE07760,EDGE0048,LOC067,2024-03-12T02:47:29,Low,78,90,25,Event,45
TE07761,EDGE0119,LOC069,2024-01-24T03:27:30,Low,83,90,14,Weather-related,25
TE07762,EDGE0181,LOC002,2025-01-23T05:46:56,Moderate,56,70,40,Event,72
TE07763,EDGE0057,LOC049,2024-03-29T08:46:35,High,29,45,71,Rush Hour,127
TE07764,EDGE0290,LOC050,2024-04-29T00:17:25,High,28,45,75,Rush Hour,135
TE07765,EDGE0095,LOC065,2024-03-29T00:14:10,High,28,45,73,Event,131
TE07766,EDGE0114,LOC038,2024-07-15T20:18:39,Severe,10,20,92,Event,165
TE07767,EDGE0285,LOC064,2025-11-12T06:32:54,Moderate,51,70,54,Event,97
TE07768,EDGE0086,LOC069,2024-10-07T13:00:46,High,28,45,74,Weather-related,133
TE07769,EDGE0104,LOC074,2025-03-14T23:56:30,Low,82,90,17,Rush Hour,30
TE07770,EDGE0322,LOC014,2024-03-08T21:58:42,Moderate,54,70,44,Rush Hour,79
TE07771,EDGE0240,LOC053,2025-05-02T23:27:42,Moderate,57,70,36,Accident,64
TE07772,EDGE0102,LOC053,2025-06-27T04:32:52,Severe,11,20,85,Event,153
TE07773,EDGE0241,LOC016,2025-01-14T10:05:20,Moderate,53,70,47,Accident,84
TE07774,EDGE0318,LOC072,2025-03-30T05:56:11,Moderate,59,70,31,Construction,55
TE07775,EDGE0218,LOC020,2024-07-20T12:10:19,Low,78,90,26,Weather-related,46
TE07776,EDGE0340,LOC046,2025-09-09T23:45:15,Moderate,55,70,42,Accident,75
TE07777,EDGE0189,LOC006,2026-01-13T15:16:49,Low,86,90,7,Construction,12
TE07778,EDGE0030,LOC045,2024-07-09T02:31:16,Moderate,50,70,56,Construction,100
TE07779,EDGE0116,LOC011,2024-04-29T07:27:16,Moderate,53,70,48,Weather-related,86
TE07780,EDGE0277,LOC042,2024-04-28T15:34:24,Moderate,55,70,42,Weather-related,75
TE07781,EDGE0337,LOC051,2025-01-23T16:05:21,Moderate,49,70,59,Accident,106
TE07782,EDGE0322,LOC020,2026-04-24T12:35:57,High,29,45,69,Accident,124
TE07783,EDGE0314,LOC035,2024-11-15T19:03:10,Severe,11,20,84,Construction,151
TE07784,EDGE0059,LOC002,2026-02-07T20:17:59,Low,84,90,13,Construction,23
TE07785,EDGE0300,LOC052,2025-07-08T12:22:13,High,27,45,76,Accident,136
TE07786,EDGE0335,LOC020,2024-12-08T04:54:19,Moderate,51,70,52,Weather-related,93
TE07787,EDGE0233,LOC034,2025-11-20T00:26:17,Low,77,90,28,Accident,50
TE07788,EDGE0235,LOC036,2025-04-15T06:10:44,Low,86,90,8,Rush Hour,14
TE07789,EDGE0235,LOC033,2025-07-24T00:16:38,Severe,11,20,89,Accident,160
TE07790,EDGE0001,LOC030,2026-05-06T13:53:59,Severe,11,20,88,Event,158
TE07791,EDGE0191,LOC029,2025-03-30T16:01:42,Low,79,90,23,Construction,41
TE07792,EDGE0259,LOC049,2025-01-14T08:39:06,Low,87,90,5,Construction,9
TE07793,EDGE0118,LOC008,2026-03-29T10:10:29,Severe,11,20,83,Rush Hour,149
TE07794,EDGE0210,LOC056,2025-02-19T14:26:13,Low,85,90,10,Weather-related,18
TE07795,EDGE0274,LOC043,2025-05-10T07:55:23,Severe,11,20,81,Rush Hour,145
TE07796,EDGE0156,LOC013,2026-04-21T01:34:11,Low,81,90,20,Construction,36
TE07797,EDGE0045,LOC053,2026-02-21T01:48:18,Severe,10,20,98,Construction,176
TE07798,EDGE0192,LOC054,2024-06-11T03:30:01,Low,89,90,1,Rush Hour,1
TE07799,EDGE0215,LOC069,2024-03-24T21:10:26,Severe,10,20,95,Weather-related,171
TE07800,EDGE0342,LOC071,2025-06-22T11:30:22,Moderate,55,70,42,Accident,75
TE07801,EDGE0016,LOC063,2025-09-30T04:59:46,High,30,45,63,Event,113
TE07802,EDGE0127,LOC046,2026-01-25T07:08:12,Severe,10,20,94,Construction,169
TE07803,EDGE0215,LOC059,2025-03-10T15:05:52,Moderate,49,70,59,Construction,106
TE07804,EDGE0186,LOC039,2024-05-01T20:40:54,Severe,11,20,82,Event,147
TE07805,EDGE0011,LOC074,2024-11-12T05:04:40,Severe,10,20,92,Event,165
TE07806,EDGE0078,LOC062,2024-08-01T00:37:56,Low,78,90,26,Event,46
TE07807,EDGE0024,LOC065,2026-03-20T08:05:58,Moderate,52,70,51,Construction,91
TE07808,EDGE0221,LOC060,2024-12-24T03:00:08,Severe,11,20,82,Rush Hour,147
TE07809,EDGE0232,LOC062,2025-04-18T16:57:26,Severe,10,20,97,Accident,174
TE07810,EDGE0313,LOC050,2026-05-09T00:03:15,High,27,45,76,Event,136
TE07811,EDGE0220,LOC067,2024-11-23T10:03:41,Moderate,53,70,46,Rush Hour,82
TE07812,EDGE0255,LOC071,2024-07-09T16:22:44,High,27,45,76,Accident,136
TE07813,EDGE0085,LOC053,2025-08-01T11:42:17,High,27,45,79,Rush Hour,142
TE07814,EDGE0034,LOC031,2024-08-08T12:41:54,Low,88,90,3,Construction,5
TE07815,EDGE0203,LOC053,2024-02-25T17:14:37,Low,81,90,18,Accident,32
TE07816,EDGE0165,LOC061,2024-12-31T05:21:31,Low,86,90,8,Event,14
TE07817,EDGE0245,LOC037,2025-11-14T22:43:53,Moderate,50,70,57,Event,102
TE07818,EDGE0226,LOC045,2025-12-05T21:30:36,Moderate,50,70,57,Weather-related,102
TE07819,EDGE0316,LOC066,2024-06-26T11:07:30,Severe,10,20,99,Event,178
TE07820,EDGE0354,LOC033,2024-02-03T01:44:08,Low,86,90,7,Accident,12
TE07821,EDGE0339,LOC064,2026-02-14T00:37:09,Low,81,90,19,Rush Hour,34
TE07822,EDGE0107,LOC034,2024-02-22T10:31:18,Low,87,90,6,Accident,10
TE07823,EDGE0292,LOC039,2025-02-23T21:27:40,Low,90,90,0,Accident,0
TE07824,EDGE0222,LOC056,2025-03-07T19:22:23,Moderate,50,70,55,Rush Hour,99
TE07825,EDGE0180,LOC048,2025-08-19T19:08:38,Moderate,57,70,37,Weather-related,66
TE07826,EDGE0115,LOC032,2025-04-11T16:12:09,High,27,45,79,Accident,142
TE07827,EDGE0222,LOC050,2024-05-11T06:08:18,High,31,45,62,Event,111
TE07828,EDGE0088,LOC054,2024-04-02T18:31:28,Moderate,54,70,44,Accident,79
TE07829,EDGE0245,LOC069,2025-03-09T13:19:18,Moderate,53,70,46,Rush Hour,82
TE07830,EDGE0251,LOC036,2025-08-19T10:10:52,Moderate,54,70,44,Construction,79
TE07831,EDGE0007,LOC008,2026-02-08T12:15:58,Low,86,90,7,Event,12
TE07832,EDGE0163,LOC031,2024-01-30T06:43:19,High,27,45,79,Weather-related,142
TE07833,EDGE0341,LOC036,2025-08-17T07:55:16,High,28,45,73,Weather-related,131
TE07834,EDGE0250,LOC026,2025-08-20T13:17:07,Moderate,52,70,50,Event,90
TE07835,EDGE0102,LOC069,2025-11-20T18:15:20,Moderate,50,70,57,Accident,102
TE07836,EDGE0021,LOC020,2024-03-09T23:55:54,Severe,11,20,90,Weather-related,162
TE07837,EDGE0328,LOC073,2024-12-14T16:02:41,Moderate,57,70,37,Rush Hour,66
TE07838,EDGE0217,LOC068,2024-11-15T14:10:29,Moderate,52,70,49,Accident,88
TE07839,EDGE0241,LOC063,2025-08-12T06:20:05,Low,88,90,3,Rush Hour,5
TE07840,EDGE0021,LOC074,2024-10-13T11:55:45,High,29,45,70,Event,126
TE07841,EDGE0307,LOC008,2025-10-31T16:00:44,High,28,45,72,Event,129
TE07842,EDGE0308,LOC016,2026-04-07T04:44:18,Moderate,56,70,39,Rush Hour,70
TE07843,EDGE0338,LOC005,2024-03-22T04:22:51,Moderate,56,70,39,Accident,70
TE07844,EDGE0075,LOC035,2025-04-19T00:44:41,Moderate,54,70,44,Weather-related,79
TE07845,EDGE0056,LOC021,2024-02-18T15:10:33,High,30,45,66,Construction,118
TE07846,EDGE0334,LOC043,2026-04-21T06:24:58,Moderate,58,70,32,Construction,57
TE07847,EDGE0002,LOC015,2025-06-24T07:05:34,Low,87,90,6,Rush Hour,10
TE07848,EDGE0089,LOC047,2024-02-10T09:03:20,Severe,10,20,93,Rush Hour,167
TE07849,EDGE0013,LOC053,2025-06-06T07:07:35,High,29,45,69,Rush Hour,124
TE07850,EDGE0045,LOC036,2025-02-11T19:55:47,Low,86,90,8,Accident,14
TE07851,EDGE0333,LOC020,2024-12-02T09:21:03,Low,88,90,3,Accident,5
TE07852,EDGE0009,LOC069,2024-02-12T11:30:02,Moderate,53,70,47,Weather-related,84
TE07853,EDGE0105,LOC029,2025-06-13T15:19:40,Low,83,90,14,Construction,25
TE07854,EDGE0175,LOC063,2025-11-05T07:31:35,Low,80,90,21,Event,37
TE07855,EDGE0071,LOC058,2025-10-26T04:11:20,Low,89,90,2,Rush Hour,3
TE07856,EDGE0097,LOC016,2024-03-29T17:32:07,High,28,45,75,Weather-related,135
TE07857,EDGE0228,LOC029,2024-06-18T15:39:05,Moderate,49,70,59,Accident,106
TE07858,EDGE0329,LOC056,2026-05-09T12:18:05,Low,84,90,13,Event,23
TE07859,EDGE0364,LOC036,2025-08-25T21:48:37,Low,76,90,30,Rush Hour,54
TE07860,EDGE0060,LOC064,2025-03-22T11:44:14,Low,76,90,30,Accident,54
TE07861,EDGE0251,LOC068,2026-04-10T17:20:57,High,28,45,75,Weather-related,135
TE07862,EDGE0346,LOC033,2025-12-21T00:37:37,Moderate,57,70,35,Construction,63
TE07863,EDGE0030,LOC060,2025-10-20T09:42:53,Low,84,90,13,Event,23
TE07864,EDGE0053,LOC025,2026-06-08T12:10:13,Moderate,55,70,41,Rush Hour,73
TE07865,EDGE0350,LOC022,2026-06-01T19:52:24,Low,76,90,29,Event,52
TE07866,EDGE0166,LOC004,2026-03-17T02:28:25,Low,80,90,21,Event,37
TE07867,EDGE0199,LOC009,2025-02-08T01:15:26,Moderate,53,70,48,Accident,86
TE07868,EDGE0325,LOC016,2024-09-09T12:15:39,High,28,45,74,Accident,133
TE07869,EDGE0122,LOC003,2025-08-15T07:33:36,Low,80,90,22,Event,39
TE07870,EDGE0085,LOC040,2025-12-26T23:25:02,High,30,45,63,Weather-related,113
TE07871,EDGE0104,LOC024,2025-01-05T01:44:34,Moderate,58,70,32,Event,57
TE07872,EDGE0354,LOC040,2024-07-23T20:34:15,Severe,11,20,85,Weather-related,153
TE07873,EDGE0012,LOC025,2024-01-24T14:04:43,Severe,11,20,82,Rush Hour,147
TE07874,EDGE0089,LOC070,2025-03-12T01:15:33,Low,86,90,8,Construction,14
TE07875,EDGE0138,LOC074,2025-03-02T06:06:21,Low,89,90,2,Accident,3
TE07876,EDGE0081,LOC070,2024-05-12T21:02:43,Severe,11,20,89,Weather-related,160
TE07877,EDGE0145,LOC031,2025-01-23T06:09:47,Low,78,90,26,Weather-related,46
TE07878,EDGE0369,LOC059,2026-04-23T05:13:14,High,27,45,78,Weather-related,140
TE07879,EDGE0057,LOC049,2025-04-04T13:09:08,Severe,11,20,82,Accident,147
TE07880,EDGE0339,LOC030,2025-06-08T08:07:05,Low,89,90,1,Rush Hour,1
TE07881,EDGE0245,LOC053,2026-06-06T03:30:13,High,30,45,66,Accident,118
TE07882,EDGE0346,LOC014,2025-09-04T23:47:57,Severe,11,20,82,Construction,147
TE07883,EDGE0351,LOC035,2024-02-29T23:20:37,Severe,10,20,92,Accident,165
TE07884,EDGE0318,LOC070,2025-03-02T01:31:20,Moderate,50,70,55,Accident,99
TE07885,EDGE0197,LOC037,2025-07-15T20:57:43,High,30,45,66,Construction,118
TE07886,EDGE0109,LOC028,2025-02-21T11:37:38,Severe,10,20,93,Event,167
TE07887,EDGE0198,LOC044,2025-01-24T03:48:42,Moderate,50,70,57,Accident,102
TE07888,EDGE0213,LOC053,2024-01-20T04:02:08,Severe,10,20,91,Accident,163
TE07889,EDGE0075,LOC055,2024-07-12T02:28:44,Moderate,50,70,56,Accident,100
TE07890,EDGE0221,LOC030,2025-04-21T17:52:50,Moderate,52,70,49,Weather-related,88
TE07891,EDGE0071,LOC036,2026-06-02T01:01:09,High,30,45,64,Accident,115
TE07892,EDGE0073,LOC028,2025-05-13T15:21:06,Moderate,59,70,31,Weather-related,55
TE07893,EDGE0085,LOC037,2025-02-14T21:55:43,Moderate,53,70,47,Construction,84
TE07894,EDGE0353,LOC006,2024-10-04T17:33:55,Severe,11,20,86,Event,154
TE07895,EDGE0315,LOC054,2025-11-20T10:23:13,Severe,11,20,82,Event,147
TE07896,EDGE0320,LOC042,2025-12-19T19:36:40,Severe,11,20,81,Accident,145
TE07897,EDGE0093,LOC062,2024-01-27T19:44:55,Moderate,58,70,34,Construction,61
