event_id,event_type,title,severity,location,latitude,longitude,start_time,end_time,affected_radius_km,impact_type,expected_delay_minutes,description
EE00991,Road Closure,Highway section closed for repairs,HIGH,New Orleans,29.4351,-90.5687,2024-02-04T01:38:31,2024-02-08T05:56:03.506331,384,Delay,311,Road Closure near New Orleans — severity HIGH. Expected delays of up to 311 minutes.
EE00992,Labor Strike,Port workers strike,LOW,Tampa,27.7025,-82.8659,2024-09-14T05:01:20,2024-09-20T22:55:53.430316,85,Capacity Reduction,51,Labor Strike near Tampa — severity LOW. Expected delays of up to 51 minutes.
EE00993,Port Disruption,Port congestion surge,HIGH,Seattle,46.9529,-122.4692,2025-07-13T17:33:39,2025-07-18T20:51:17.010963,414,Route Closure,470,Port Disruption near Seattle — severity HIGH. Expected delays of up to 470 minutes.
EE00994,Infrastructure Failure,Rail track damage,MEDIUM,Orlando,28.0475,-80.8302,2025-03-08T12:07:31,2025-03-10T07:56:06.196162,130,Capacity Reduction,98,Infrastructure Failure near Orlando — severity MEDIUM. Expected delays of up to 98 minutes.
EE00995,Customs Delay,System outage at customs,CRITICAL,Raleigh,36.5407,-77.7146,2025-04-14T06:39:47,2025-04-15T13:31:46.418363,192,Capacity Reduction,1415,Customs Delay near Raleigh — severity CRITICAL. Expected delays of up to 1415 minutes.
EE00996,Port Disruption,Vessel backlog,MEDIUM,Hartford,41.4307,-73.3051,2026-02-08T21:00:27,2026-02-15T03:32:20.102137,414,Capacity Reduction,76,Port Disruption near Hartford — severity MEDIUM. Expected delays of up to 76 minutes.
EE00997,Road Closure,Highway section closed for repairs,HIGH,Topeka,38.8169,-96.5868,2024-08-12T16:44:24,2024-08-16T14:24:04.932026,371,Capacity Reduction,312,Road Closure near Topeka — severity HIGH. Expected delays of up to 312 minutes.
EE00998,Port Disruption,Vessel backlog,HIGH,Orlando,29.1543,-80.9995,2025-02-11T06:52:51,2025-02-13T21:04:39.647203,53,Capacity Reduction,260,Port Disruption near Orlando — severity HIGH. Expected delays of up to 260 minutes.
EE00999,Road Closure,Emergency road closure,MEDIUM,Indianapolis,39.3814,-85.6272,2024-07-12T12:16:52,2024-07-16T07:58:57.373016,314,Route Closure,126,Road Closure near Indianapolis — severity MEDIUM. Expected delays of up to 126 minutes.
EE01000,Public Event,Political rally road closures,MEDIUM,New York,40.8706,-73.4497,2024-05-31T05:53:52,2024-06-03T06:08:58.220000,280,Route Closure,90,Public Event near New York — severity MEDIUM. Expected delays of up to 90 minutes.
EE01001,Public Event,Festival road closures,CRITICAL,Jackson,33.2794,-91.0959,2025-10-28T07:12:42,2025-11-01T11:20:18.838866,352,Route Closure,835,Public Event near Jackson — severity CRITICAL. Expected delays of up to 835 minutes.
EE01002,Port Disruption,Equipment malfunction at terminal,CRITICAL,Portland,44.8807,-122.6279,2025-05-08T19:33:44,2025-05-13T14:55:22.057385,245,Delay,1062,Port Disruption near Portland — severity CRITICAL. Expected delays of up to 1062 minutes.
EE01003,Infrastructure Failure,Rail track damage,CRITICAL,Richmond,37.5626,-77.0433,2024-02-19T00:51:29,2024-02-21T02:35:34.111217,379,Capacity Reduction,847,Infrastructure Failure near Richmond — severity CRITICAL. Expected delays of up to 847 minutes.
EE01004,Labor Strike,Port workers strike,LOW,Baltimore,39.9326,-76.2064,2024-10-27T04:49:49,2024-11-02T05:03:05.250436,180,Delay,25,Labor Strike near Baltimore — severity LOW. Expected delays of up to 25 minutes.
EE01005,Road Closure,Bridge weight restriction,MEDIUM,San Francisco,37.112,-121.8765,2025-03-25T04:22:27,2025-03-27T23:26:25.349361,465,Route Closure,61,Road Closure near San Francisco — severity MEDIUM. Expected delays of up to 61 minutes.
EE01006,Geopolitical Event,Border control tightened,LOW,Indianapolis,40.4435,-86.4298,2025-03-01T00:33:03,2025-03-05T17:35:07.022288,86,Route Closure,45,Geopolitical Event near Indianapolis — severity LOW. Expected delays of up to 45 minutes.
EE01007,Infrastructure Failure,Rail track damage,MEDIUM,Washington,39.6399,-77.1205,2024-02-13T21:25:16,2024-02-17T23:46:24.140271,202,Route Closure,96,Infrastructure Failure near Washington — severity MEDIUM. Expected delays of up to 96 minutes.
EE01008,Security Event,Facility lockdown,HIGH,Jacksonville,30.6183,-82.2832,2026-05-31T03:28:10,2026-05-31T13:58:07.779480,241,Delay,240,Security Event near Jacksonville — severity HIGH. Expected delays of up to 240 minutes.
EE01009,Customs Delay,Increased customs inspections,MEDIUM,Dallas,32.2919,-96.588,2025-10-08T20:10:36,2025-10-09T10:14:46.350969,303,Capacity Reduction,101,Customs Delay near Dallas — severity MEDIUM. Expected delays of up to 101 minutes.
EE01010,Public Event,Political rally road closures,LOW,Lexington,38.5745,-83.9969,2025-09-16T14:03:36,2025-09-22T07:27:36.303723,54,Delay,12,Public Event near Lexington — severity LOW. Expected delays of up to 12 minutes.
EE01011,Security Event,Security inspection delays,HIGH,Lexington,37.5344,-84.9062,2024-04-08T03:30:21,2024-04-13T13:12:21.082555,408,Inspection Required,326,Security Event near Lexington — severity HIGH. Expected delays of up to 326 minutes.
EE01012,Geopolitical Event,Tariff increase announced,MEDIUM,Oklahoma City,36.4354,-96.8489,2025-12-31T04:35:34,2026-01-02T19:48:42.598382,424,Inspection Required,176,Geopolitical Event near Oklahoma City — severity MEDIUM. Expected delays of up to 176 minutes.
EE01013,Security Event,Security inspection delays,LOW,Albany,42.5633,-73.0846,2026-01-22T05:45:37,2026-01-22T19:55:11.879195,168,Capacity Reduction,11,Security Event near Albany — severity LOW. Expected delays of up to 11 minutes.
EE01014,Labor Strike,Warehouse staff walkout,HIGH,Atlanta,33.8015,-83.8836,2024-04-11T11:48:44,2024-04-16T07:05:34.828731,66,Route Closure,309,Labor Strike near Atlanta — severity HIGH. Expected delays of up to 309 minutes.
EE01015,Port Disruption,Equipment malfunction at terminal,HIGH,San Diego,33.6872,-116.6732,2026-03-12T05:56:28,2026-03-12T14:19:36.787277,140,Delay,358,Port Disruption near San Diego — severity HIGH. Expected delays of up to 358 minutes.
EE01016,Customs Delay,Increased customs inspections,CRITICAL,Chicago,41.0913,-86.6749,2024-07-15T22:35:58,2024-07-22T06:38:04.058142,414,Capacity Reduction,1091,Customs Delay near Chicago — severity CRITICAL. Expected delays of up to 1091 minutes.
EE01017,Road Closure,Emergency road closure,CRITICAL,Seattle,47.8054,-122.2914,2025-02-05T20:43:53,2025-02-07T11:26:10.010849,217,Capacity Reduction,883,Road Closure near Seattle — severity CRITICAL. Expected delays of up to 883 minutes.
EE01018,Road Closure,Bridge weight restriction,LOW,Hartford,40.8856,-71.9748,2026-04-16T03:02:49,2026-04-17T07:18:26.506632,430,Inspection Required,47,Road Closure near Hartford — severity LOW. Expected delays of up to 47 minutes.
EE01019,Infrastructure Failure,Bridge structural issue,LOW,Richmond,36.8372,-77.4082,2026-06-09T11:44:02,2026-06-11T20:27:23.379452,67,Delay,33,Infrastructure Failure near Richmond — severity LOW. Expected delays of up to 33 minutes.
EE01020,Labor Strike,Port workers strike,HIGH,Boston,43.3499,-71.0591,2026-04-29T03:30:50,2026-05-03T16:45:36.023982,224,Delay,250,Labor Strike near Boston — severity HIGH. Expected delays of up to 250 minutes.
EE01021,Security Event,Security inspection delays,LOW,Dallas,32.0394,-96.0358,2024-03-05T23:34:08,2024-03-12T23:29:07.348500,407,Route Closure,48,Security Event near Dallas — severity LOW. Expected delays of up to 48 minutes.
EE01022,Labor Strike,Truck drivers work stoppage,LOW,Los Angeles,33.4665,-117.3535,2026-04-29T06:36:59,2026-05-02T17:37:20.587127,178,Inspection Required,12,Labor Strike near Los Angeles — severity LOW. Expected delays of up to 12 minutes.
EE01023,Infrastructure Failure,Power outage at facility,MEDIUM,Little Rock,34.0749,-92.7211,2026-04-20T11:30:03,2026-04-25T16:56:11.844989,272,Inspection Required,145,Infrastructure Failure near Little Rock — severity MEDIUM. Expected delays of up to 145 minutes.
EE01024,Customs Delay,Documentation backlog,LOW,Rochester,43.808,-78.411,2024-01-05T10:18:49,2024-01-09T22:58:03.821098,369,Route Closure,58,Customs Delay near Rochester — severity LOW. Expected delays of up to 58 minutes.
EE01025,Geopolitical Event,Tariff increase announced,CRITICAL,Orlando,28.7469,-81.4644,2025-09-14T11:21:04,2025-09-20T20:08:02.502067,290,Delay,992,Geopolitical Event near Orlando — severity CRITICAL. Expected delays of up to 992 minutes.
EE01026,Labor Strike,Truck drivers work stoppage,MEDIUM,Houston,30.5243,-95.8293,2025-12-18T06:21:28,2025-12-23T01:07:17.052414,367,Capacity Reduction,165,Labor Strike near Houston — severity MEDIUM. Expected delays of up to 165 minutes.
EE01027,Road Closure,Highway section closed for repairs,MEDIUM,Spokane,47.1298,-117.6519,2026-05-06T04:28:17,2026-05-12T05:16:41.616044,228,Capacity Reduction,101,Road Closure near Spokane — severity MEDIUM. Expected delays of up to 101 minutes.
EE01028,Infrastructure Failure,Bridge structural issue,LOW,Seattle,46.7544,-123.1206,2024-08-13T23:08:56,2024-08-14T10:39:12.757415,301,Delay,36,Infrastructure Failure near Seattle — severity LOW. Expected delays of up to 36 minutes.
EE01029,Port Disruption,Port congestion surge,HIGH,Springfield,37.757,-93.0192,2024-05-30T12:37:24,2024-06-05T17:01:26.794128,227,Route Closure,411,Port Disruption near Springfield — severity HIGH. Expected delays of up to 411 minutes.
EE01030,Public Event,Festival road closures,MEDIUM,Albany,43.4452,-74.4867,2025-02-25T18:12:04,2025-02-28T20:58:21.578859,394,Delay,75,Public Event near Albany — severity MEDIUM. Expected delays of up to 75 minutes.
EE01031,Road Closure,Emergency road closure,HIGH,Fresno,35.8056,-119.0221,2024-05-03T16:25:42,2024-05-04T09:59:31.153175,352,Delay,287,Road Closure near Fresno — severity HIGH. Expected delays of up to 287 minutes.
EE01032,Geopolitical Event,Tariff increase announced,HIGH,San Francisco,37.3722,-123.4144,2025-11-18T22:40:50,2025-11-19T21:18:29.919809,206,Inspection Required,306,Geopolitical Event near San Francisco — severity HIGH. Expected delays of up to 306 minutes.
EE01033,Public Event,Festival road closures,MEDIUM,El Paso,31.6799,-106.3862,2025-02-24T18:46:06,2025-03-03T14:41:59.931284,266,Delay,60,Public Event near El Paso — severity MEDIUM. Expected delays of up to 60 minutes.
EE01034,Geopolitical Event,Border control tightened,MEDIUM,New Orleans,30.9402,-90.2419,2025-10-04T15:50:03,2025-10-08T07:04:41.932834,282,Route Closure,159,Geopolitical Event near New Orleans — severity MEDIUM. Expected delays of up to 159 minutes.
EE01035,Public Event,Major sporting event causing traffic,HIGH,Cincinnati,38.8823,-83.7116,2026-03-14T02:05:52,2026-03-15T23:51:59.241797,303,Route Closure,195,Public Event near Cincinnati — severity HIGH. Expected delays of up to 195 minutes.
EE01036,Road Closure,Highway section closed for repairs,MEDIUM,Raleigh,35.8356,-78.2885,2024-06-11T11:15:31,2024-06-15T10:27:55.949302,125,Capacity Reduction,164,Road Closure near Raleigh — severity MEDIUM. Expected delays of up to 164 minutes.
EE01037,Port Disruption,Equipment malfunction at terminal,LOW,Kansas City,39.4229,-94.199,2024-12-17T19:34:07,2024-12-23T13:45:53.690068,496,Capacity Reduction,15,Port Disruption near Kansas City — severity LOW. Expected delays of up to 15 minutes.
EE01038,Geopolitical Event,Border control tightened,LOW,San Francisco,36.9209,-123.4118,2025-05-22T02:51:53,2025-05-24T12:32:11.281193,365,Delay,59,Geopolitical Event near San Francisco — severity LOW. Expected delays of up to 59 minutes.
EE01039,Public Event,Festival road closures,LOW,San Francisco,38.6046,-122.1265,2024-10-13T22:24:43,2024-10-16T12:08:23.396473,194,Inspection Required,13,Public Event near San Francisco — severity LOW. Expected delays of up to 13 minutes.
EE01040,Infrastructure Failure,Bridge structural issue,CRITICAL,Madison,42.7369,-90.0074,2025-09-04T20:45:30,2025-09-07T01:23:58.644870,390,Inspection Required,639,Infrastructure Failure near Madison — severity CRITICAL. Expected delays of up to 639 minutes.
EE01041,Customs Delay,Documentation backlog,MEDIUM,Birmingham,34.3314,-87.1797,2025-08-07T22:07:17,2025-08-09T06:17:01.349461,290,Route Closure,166,Customs Delay near Birmingham — severity MEDIUM. Expected delays of up to 166 minutes.
EE01042,Infrastructure Failure,Power outage at facility,LOW,New York,41.2789,-74.3247,2025-02-15T16:54:08,2025-02-22T13:43:09.665277,388,Inspection Required,28,Infrastructure Failure near New York — severity LOW. Expected delays of up to 28 minutes.
EE01043,Public Event,Festival road closures,MEDIUM,Sacramento,38.6613,-121.7351,2026-04-28T01:11:13,2026-04-29T22:16:44.237643,119,Capacity Reduction,163,Public Event near Sacramento — severity MEDIUM. Expected delays of up to 163 minutes.
EE01044,Geopolitical Event,Trade restrictions imposed,LOW,Detroit,42.5821,-82.0892,2025-10-17T20:12:05,2025-10-22T15:21:09.956041,467,Delay,24,Geopolitical Event near Detroit — severity LOW. Expected delays of up to 24 minutes.
EE01045,Labor Strike,Port workers strike,LOW,Fargo,46.5235,-96.0695,2026-04-16T09:08:48,2026-04-22T07:21:11.196793,137,Capacity Reduction,22,Labor Strike near Fargo — severity LOW. Expected delays of up to 22 minutes.
EE01046,Customs Delay,System outage at customs,MEDIUM,Houston,28.7963,-96.0363,2025-01-21T18:29:23,2025-01-25T01:48:54.382315,187,Delay,67,Customs Delay near Houston — severity MEDIUM. Expected delays of up to 67 minutes.
EE01047,Geopolitical Event,Border control tightened,LOW,Portland ME,43.4763,-70.1959,2026-06-22T17:56:32,2026-06-26T03:58:43.060139,189,Route Closure,15,Geopolitical Event near Portland ME — severity LOW. Expected delays of up to 15 minutes.
EE01048,Public Event,Major sporting event causing traffic,MEDIUM,Pittsburgh,41.3783,-79.4053,2025-09-06T21:31:16,2025-09-13T12:10:59.738977,147,Route Closure,147,Public Event near Pittsburgh — severity MEDIUM. Expected delays of up to 147 minutes.
EE01049,Customs Delay,Documentation backlog,MEDIUM,Washington,39.0905,-77.2172,2026-05-03T16:47:16,2026-05-05T20:53:18.249940,389,Delay,150,Customs Delay near Washington — severity MEDIUM. Expected delays of up to 150 minutes.
EE01050,Security Event,Heightened screening,MEDIUM,San Diego,33.7075,-117.5812,2025-11-15T01:18:44,2025-11-18T04:11:26.777343,64,Delay,96,Security Event near San Diego — severity MEDIUM. Expected delays of up to 96 minutes.
EE01051,Road Closure,Emergency road closure,CRITICAL,Providence,41.1978,-72.3999,2025-04-29T01:52:42,2025-05-01T06:19:35.178318,126,Delay,603,Road Closure near Providence — severity CRITICAL. Expected delays of up to 603 minutes.
EE01052,Labor Strike,Warehouse staff walkout,HIGH,San Francisco,38.1614,-123.2972,2026-02-26T04:00:34,2026-02-26T20:51:29.583076,404,Inspection Required,339,Labor Strike near San Francisco — severity HIGH. Expected delays of up to 339 minutes.
EE01053,Security Event,Security inspection delays,MEDIUM,Tucson,32.694,-110.572,2025-08-15T02:45:53,2025-08-21T06:28:06.059146,380,Inspection Required,83,Security Event near Tucson — severity MEDIUM. Expected delays of up to 83 minutes.
EE01054,Infrastructure Failure,Power outage at facility,MEDIUM,Billings,45.387,-108.4587,2026-05-31T03:32:47,2026-06-05T21:30:35.273709,111,Route Closure,116,Infrastructure Failure near Billings — severity MEDIUM. Expected delays of up to 116 minutes.
EE01055,Customs Delay,System outage at customs,HIGH,Orlando,29.2251,-81.4862,2025-04-30T05:15:48,2025-05-04T13:49:29.145649,277,Inspection Required,372,Customs Delay near Orlando — severity HIGH. Expected delays of up to 372 minutes.
EE01056,Labor Strike,Warehouse staff walkout,LOW,Madison,42.8084,-90.1415,2024-05-20T06:28:26,2024-05-25T07:56:27.898572,493,Inspection Required,52,Labor Strike near Madison — severity LOW. Expected delays of up to 52 minutes.
EE01057,Public Event,Festival road closures,LOW,St Louis,37.7014,-89.9906,2025-05-23T11:37:15,2025-05-25T13:23:35.482142,389,Capacity Reduction,16,Public Event near St Louis — severity LOW. Expected delays of up to 16 minutes.
EE01058,Road Closure,Highway section closed for repairs,HIGH,Omaha,41.6144,-96.4149,2025-06-12T14:44:38,2025-06-18T02:58:31.147613,374,Capacity Reduction,460,Road Closure near Omaha — severity HIGH. Expected delays of up to 460 minutes.
EE01059,Public Event,Major sporting event causing traffic,HIGH,Philadelphia,40.3112,-75.0229,2025-02-09T18:56:43,2025-02-14T21:20:23.776321,395,Capacity Reduction,466,Public Event near Philadelphia — severity HIGH. Expected delays of up to 466 minutes.
EE01060,Port Disruption,Equipment malfunction at terminal,HIGH,Kansas City,39.0377,-94.7249,2025-05-02T02:12:09,2025-05-04T08:13:30.713609,200,Delay,352,Port Disruption near Kansas City — severity HIGH. Expected delays of up to 352 minutes.
EE01061,Security Event,Facility lockdown,MEDIUM,San Diego,32.3874,-117.6282,2024-03-17T14:03:25,2024-03-23T10:36:11.732221,374,Capacity Reduction,146,Security Event near San Diego — severity MEDIUM. Expected delays of up to 146 minutes.
EE01062,Customs Delay,System outage at customs,LOW,Madison,42.9285,-89.8145,2024-06-20T21:10:52,2024-06-24T07:14:22.138426,244,Route Closure,31,Customs Delay near Madison — severity LOW. Expected delays of up to 31 minutes.
