event_id,location_id,location_type,timestamp,congestion_score,processing_capacity,current_load,queue_length,average_processing_time,delay_minutes
CE03487,LOC016,Airport,2025-06-17T02:17:22,0.78,1121,1309,202,51.6,15
CE03488,LOC060,Last Mile Facility,2025-08-25T08:16:03,0.42,723,459,0,30.0,0
CE03489,LOC022,Hub,2025-08-05T09:52:45,0.46,479,330,0,30.0,0
CE03490,LOC003,Warehouse,2024-11-19T19:31:11,0.91,3544,4833,2197,104.4,32
CE03491,LOC044,Warehouse,2025-04-16T21:59:08,0.35,3843,2031,0,30.0,0
CE03492,LOC042,Port,2025-10-27T16:31:41,0.82,809,993,110,46.3,20
CE03493,LOC051,Last Mile Facility,2026-01-13T05:31:00,0.82,2427,2995,1068,82.8,21
CE03494,LOC064,Warehouse,2024-03-06T01:12:31,0.57,3291,2802,0,30.0,0
CE03495,LOC002,Port,2026-02-02T06:14:21,1.0,566,881,512,138.6,50
CE03496,LOC053,Distribution Center,2024-02-18T23:04:39,0.34,1247,644,0,30.0,0
CE03497,LOC007,Warehouse,2026-02-15T17:09:32,0.37,2658,1459,0,30.0,0
CE03498,LOC069,Port,2025-05-11T12:44:20,0.99,4167,6211,2868,112.6,44
CE03499,LOC030,Warehouse,2025-06-30T00:45:23,1.0,2790,4524,1661,101.4,55
CE03500,LOC053,Distribution Center,2024-02-18T05:16:01,0.77,1247,1439,217,50.9,13
CE03501,LOC070,Distribution Center,2025-02-01T08:15:02,1.0,4087,7325,5446,189.9,71
CE03502,LOC073,Sort Facility,2026-01-05T16:59:38,0.58,3536,3088,0,30.0,0
CE03503,LOC075,Distribution Center,2025-08-19T03:26:00,0.45,1059,722,0,30.0,0
CE03504,LOC030,Warehouse,2026-04-17T08:01:17,0.45,2790,1900,0,30.0,0
CE03505,LOC051,Last Mile Facility,2024-06-01T05:57:32,1.0,2427,3671,1381,98.3,46
CE03506,LOC031,Hub,2025-10-18T15:27:37,0.49,4593,3350,0,30.0,0
CE03507,LOC075,Distribution Center,2025-06-29T08:16:33,0.33,1059,520,0,30.0,0
CE03508,LOC075,Distribution Center,2026-01-31T16:01:27,0.61,1059,969,0,30.0,0
CE03509,LOC075,Distribution Center,2024-02-12T10:51:59,0.93,1059,1472,659,104.7,35
CE03510,LOC075,Distribution Center,2025-08-13T06:12:27,1.0,1059,1847,1517,201.9,66
CE03511,LOC060,Last Mile Facility,2024-03-01T01:46:50,1.0,723,1270,427,100.9,68
CE03512,LOC055,Airport,2026-01-27T05:23:36,0.92,1469,2027,741,90.5,34
CE03513,LOC071,Last Mile Facility,2024-05-14T21:12:20,0.27,4596,1875,0,30.0,0
CE03514,LOC011,Warehouse,2026-01-07T16:30:12,0.62,2988,2776,0,30.0,0
CE03515,LOC008,Airport,2025-01-26T17:04:16,0.4,1075,639,0,30.0,0
CE03516,LOC051,Last Mile Facility,2026-04-24T15:54:30,0.99,2427,3606,627,61.0,43
CE03517,LOC053,Distribution Center,2024-05-22T23:49:46,0.49,1247,922,0,30.0,0
CE03518,LOC065,Airport,2024-05-08T21:08:51,0.64,1748,1681,0,30.0,0
CE03519,LOC032,Distribution Center,2025-01-16T04:47:03,0.94,1584,2234,673,81.0,36
CE03520,LOC052,Hub,2024-05-26T00:47:01,1.0,2030,3338,1434,114.8,57
CE03521,LOC065,Airport,2025-12-07T07:55:48,0.31,1748,813,0,30.0,0
CE03522,LOC058,Hub,2025-08-13T01:52:33,0.95,4836,6902,3947,127.9,38
CE03523,LOC020,Last Mile Facility,2025-06-08T02:32:19,0.76,1116,1275,114,42.3,12
CE03524,LOC050,Airport,2025-01-09T23:14:52,0.78,3355,3950,1057,67.8,15
CE03525,LOC042,Port,2025-12-30T00:00:28,1.0,809,1269,469,99.6,51
CE03526,LOC011,Warehouse,2024-02-23T08:22:05,0.36,2988,1603,0,30.0,0
CE03527,LOC048,Sort Facility,2025-05-16T13:33:34,1.0,3574,5707,1453,78.8,53
CE03528,LOC007,Warehouse,2025-04-26T06:41:14,0.82,2658,3266,411,48.6,20
CE03529,LOC008,Airport,2026-05-08T11:22:54,1.0,1075,1771,789,118.1,58
CE03530,LOC055,Airport,2025-12-01T21:55:03,0.88,1469,1941,611,79.9,28
CE03531,LOC002,Port,2024-12-02T09:46:07,0.31,566,261,0,30.0,0
CE03532,LOC058,Hub,2025-09-29T20:32:31,0.89,4836,6466,1645,70.8,30
CE03533,LOC071,Last Mile Facility,2024-05-27T12:07:58,0.96,4596,6642,2670,99.7,40
CE03534,LOC066,Sort Facility,2024-01-16T23:47:10,1.0,3283,5597,3788,168.5,63
CE03535,LOC015,Last Mile Facility,2024-07-18T10:30:29,0.59,3252,2899,0,30.0,0
CE03536,LOC055,Airport,2024-02-13T20:42:17,0.69,1469,1510,59,34.8,2
CE03537,LOC071,Last Mile Facility,2026-02-25T12:01:42,0.36,4596,2480,0,30.0,0
CE03538,LOC026,Distribution Center,2025-11-21T09:33:01,0.34,3661,1884,0,30.0,0
CE03539,LOC047,Distribution Center,2024-04-17T08:13:12,0.72,4197,4542,524,45.0,7
CE03540,LOC025,Warehouse,2026-02-18T22:37:25,0.65,491,480,0,30.0,0
CE03541,LOC066,Sort Facility,2024-10-08T12:51:58,0.83,3283,4082,643,53.5,21
CE03542,LOC008,Airport,2025-12-20T12:36:04,0.49,1075,793,0,30.0,0
CE03543,LOC005,Sort Facility,2025-03-02T19:05:32,1.0,1284,2100,1482,168.5,57
CE03544,LOC022,Hub,2026-05-27T18:35:21,0.74,479,533,92,53.0,10
CE03545,LOC032,Distribution Center,2025-08-26T00:19:43,0.8,1584,1908,403,60.5,18
CE03546,LOC066,Sort Facility,2026-04-12T02:57:40,0.62,3283,3035,0,30.0,0
CE03547,LOC064,Warehouse,2024-03-16T16:13:20,0.68,3291,3352,109,34.0,1
CE03548,LOC041,Distribution Center,2025-01-28T08:08:26,1.0,4129,6524,4467,159.8,52
CE03549,LOC006,Sort Facility,2026-06-28T19:01:37,0.48,4943,3538,0,30.0,0
CE03550,LOC006,Sort Facility,2024-07-01T19:00:07,1.0,4943,8165,1829,74.4,58
CE03551,LOC005,Sort Facility,2026-03-13T17:19:35,0.52,1284,1006,0,30.0,0
CE03552,LOC037,Distribution Center,2026-02-01T21:29:52,0.69,2793,2883,122,35.2,2
CE03553,LOC002,Port,2024-09-27T04:09:29,1.0,566,925,562,149.2,57
CE03554,LOC061,Airport,2025-12-02T17:33:48,0.54,2149,1737,0,30.0,0
CE03555,LOC004,Warehouse,2025-03-31T18:21:08,1.0,869,1319,894,153.5,46
CE03556,LOC047,Distribution Center,2024-09-09T19:37:03,1.0,4197,6387,3546,131.4,46
CE03557,LOC004,Warehouse,2024-03-02T20:27:59,0.76,869,987,146,50.2,12
CE03558,LOC025,Warehouse,2025-03-26T22:40:15,0.81,491,595,53,43.0,19
CE03559,LOC067,Warehouse,2025-05-29T20:04:09,0.28,3061,1264,0,30.0,0
CE03560,LOC007,Warehouse,2025-10-24T21:42:26,0.43,2658,1725,0,30.0,0
CE03561,LOC052,Hub,2024-06-19T08:57:51,1.0,2030,3471,1014,89.9,63
CE03562,LOC019,Airport,2024-08-28T11:13:12,1.0,3442,5358,1749,91.0,50
CE03563,LOC063,Last Mile Facility,2024-04-29T08:04:53,0.37,3270,1797,0,30.0,0
CE03564,LOC020,Last Mile Facility,2024-11-05T07:50:47,0.66,1116,1108,0,30.0,0
CE03565,LOC015,Last Mile Facility,2026-01-18T23:42:46,0.49,3252,2389,0,30.0,0
CE03566,LOC068,Hub,2026-01-25T08:37:08,1.0,2969,4457,1385,86.0,45
CE03567,LOC046,Last Mile Facility,2025-01-21T20:59:00,1.0,1736,2896,1200,112.9,60
CE03568,LOC040,Distribution Center,2024-01-09T20:13:54,1.0,2337,3672,1826,123.8,51
CE03569,LOC075,Distribution Center,2025-08-24T15:43:39,1.0,1059,1864,837,124.8,68
CE03570,LOC053,Distribution Center,2024-10-01T09:18:12,0.95,1247,1786,303,59.2,38
CE03571,LOC017,Hub,2025-08-08T05:07:30,0.44,1600,1063,0,30.0,0
CE03572,LOC023,Port,2024-03-09T03:45:59,1.0,2668,4551,1058,77.6,63
CE03573,LOC072,Airport,2025-04-14T13:41:22,1.0,4665,7966,6013,184.7,63
CE03574,LOC064,Warehouse,2024-10-10T18:43:19,0.52,3291,2572,0,30.0,0
CE03575,LOC028,Hub,2024-12-13T01:48:00,0.53,4698,3758,0,30.0,0
CE03576,LOC015,Last Mile Facility,2025-06-12T06:44:37,1.0,3252,4946,1462,83.9,46
CE03577,LOC028,Hub,2026-06-25T13:03:34,0.5,4698,3532,0,30.0,0
CE03578,LOC027,Distribution Center,2026-02-05T09:27:36,1.0,300,517,319,157.6,65
CE03579,LOC002,Port,2024-12-21T07:45:59,0.53,566,450,0,30.0,0
CE03580,LOC011,Warehouse,2025-11-21T18:21:55,0.84,2988,3784,1546,92.1,23
CE03581,LOC041,Distribution Center,2024-06-29T08:07:54,0.54,4129,3372,0,30.0,0
CE03582,LOC038,Airport,2024-06-06T17:36:02,0.4,1463,871,0,30.0,0
CE03583,LOC018,Hub,2024-09-12T10:31:01,0.83,261,324,113,82.0,21
CE03584,LOC058,Hub,2024-08-04T05:57:00,1.0,4836,7902,5327,162.2,57
CE03585,LOC061,Airport,2024-07-24T01:16:46,0.28,2149,914,0,30.0,0
CE03586,LOC030,Warehouse,2026-05-24T05:36:52,0.57,2790,2405,0,30.0,0
CE03587,LOC073,Sort Facility,2024-02-06T18:47:14,0.93,3536,4907,1018,64.5,34
CE03588,LOC052,Hub,2025-11-11T13:27:03,0.6,2030,1822,0,30.0,0
CE03589,LOC005,Sort Facility,2026-02-09T17:39:03,0.88,1284,1696,418,69.1,28
CE03590,LOC048,Sort Facility,2025-07-23T14:39:31,0.98,3574,5252,1916,94.3,42
CE03591,LOC025,Warehouse,2025-10-29T22:34:21,0.84,491,617,142,64.7,23
CE03592,LOC041,Distribution Center,2024-02-01T21:41:50,0.53,4129,3305,0,30.0,0
CE03593,LOC022,Hub,2026-03-26T19:57:04,0.86,479,621,230,87.6,26
CE03594,LOC048,Sort Facility,2025-07-26T02:46:58,0.43,3574,2282,0,30.0,0
CE03595,LOC022,Hub,2026-04-24T06:34:32,1.0,479,788,206,81.6,58
CE03596,LOC001,Last Mile Facility,2024-06-14T04:11:57,0.56,960,806,0,30.0,0
CE03597,LOC004,Warehouse,2025-10-12T07:27:21,1.0,869,1332,762,135.2,47
CE03598,LOC054,Port,2026-01-05T19:15:01,0.75,759,854,73,41.5,11
CE03599,LOC058,Hub,2024-02-22T02:20:41,0.89,4836,6472,2749,98.2,30
CE03600,LOC007,Warehouse,2025-03-09T06:13:40,0.42,2658,1693,0,30.0,0
CE03601,LOC031,Hub,2025-11-08T18:06:43,0.75,4593,5174,901,53.5,11
CE03602,LOC028,Hub,2026-05-15T16:57:44,0.68,4698,4762,123,33.1,1
CE03603,LOC020,Last Mile Facility,2025-10-17T22:48:58,0.69,1116,1158,49,35.3,3
CE03604,LOC030,Warehouse,2024-04-13T23:39:00,0.68,2790,2847,69,33.0,1
CE03605,LOC009,Sort Facility,2024-04-11T05:54:46,0.91,3105,4218,1912,103.9,32
CE03606,LOC058,Hub,2024-05-15T12:39:11,0.74,4836,5342,757,48.8,9
CE03607,LOC071,Last Mile Facility,2025-02-12T04:59:00,0.59,4596,4087,0,30.0,0
CE03608,LOC017,Hub,2025-07-09T13:52:55,0.55,1600,1328,0,30.0,0
CE03609,LOC015,Last Mile Facility,2026-01-07T07:19:18,1.0,3252,5599,4233,186.2,64
CE03610,LOC015,Last Mile Facility,2025-09-15T10:33:14,0.41,3252,2010,0,30.0,0
CE03611,LOC006,Sort Facility,2026-02-26T18:33:50,0.9,4943,6652,1682,70.8,31
CE03612,LOC012,Airport,2025-01-12T20:20:40,1.0,2463,3772,1532,104.6,47
CE03613,LOC037,Distribution Center,2024-08-01T15:23:18,0.66,2793,2764,0,30.0,0
CE03614,LOC016,Airport,2024-07-06T23:36:45,0.73,1121,1224,152,46.3,8
CE03615,LOC062,Sort Facility,2024-02-07T10:51:32,0.91,3208,4366,582,51.8,32
CE03616,LOC061,Airport,2024-09-08T15:37:24,0.56,2149,1807,0,30.0,0
CE03617,LOC057,Distribution Center,2024-05-14T04:23:15,0.29,2059,898,0,30.0,0
CE03618,LOC009,Sort Facility,2026-06-05T02:49:20,0.88,3105,4076,1164,75.0,28
CE03619,LOC064,Warehouse,2024-10-17T04:03:45,0.79,3291,3885,944,64.4,16
CE03620,LOC047,Distribution Center,2024-11-01T06:41:11,0.45,4197,2830,0,30.0,0
CE03621,LOC019,Airport,2025-11-23T23:53:32,0.82,3442,4225,694,54.2,20
CE03622,LOC057,Distribution Center,2026-04-28T01:19:53,1.0,2059,3684,1092,93.6,71
CE03623,LOC048,Sort Facility,2025-08-02T22:15:41,0.97,3574,5175,2165,102.7,40
CE03624,LOC036,Airport,2026-05-15T20:12:10,0.44,2829,1867,0,30.0,0
CE03625,LOC059,Distribution Center,2025-02-12T13:35:59,0.28,4161,1766,0,30.0,0
CE03626,LOC006,Sort Facility,2026-01-12T08:38:53,0.56,4943,4122,0,30.0,0
CE03627,LOC030,Warehouse,2024-04-13T19:11:18,0.95,2790,3962,1565,97.3,37
CE03628,LOC013,Hub,2024-10-15T04:19:15,0.89,2712,3640,540,53.9,30
CE03629,LOC033,Last Mile Facility,2026-06-23T07:01:32,0.93,4291,5982,1424,69.8,35
CE03630,LOC040,Distribution Center,2025-10-03T23:17:30,0.85,2337,2964,371,49.1,24
CE03631,LOC017,Hub,2024-06-28T23:11:40,0.8,1600,1923,620,76.5,18
CE03632,LOC055,Airport,2026-05-19T09:52:57,1.0,1469,2577,1355,140.7,67
CE03633,LOC045,Distribution Center,2024-03-02T18:12:08,1.0,4759,8023,3564,119.9,61
CE03634,LOC024,Airport,2024-12-26T18:50:38,0.79,1595,1888,319,54.0,16
CE03635,LOC016,Airport,2024-11-10T11:46:52,0.58,1121,971,0,30.0,0
CE03636,LOC040,Distribution Center,2024-08-16T22:59:39,0.67,2337,2337,0,30.0,0
CE03637,LOC071,Last Mile Facility,2025-04-11T13:36:09,0.36,4596,2469,0,30.0,0
CE03638,LOC032,Distribution Center,2024-07-25T22:36:30,0.35,1584,843,0,30.0,0
CE03639,LOC016,Airport,2025-08-29T22:42:56,0.55,1121,931,0,30.0,0
CE03640,LOC005,Sort Facility,2024-01-18T09:19:42,0.33,1284,644,0,30.0,0
CE03641,LOC069,Port,2025-07-31T15:53:31,0.93,4167,5794,1668,78.0,35
CE03642,LOC048,Sort Facility,2024-04-03T04:44:16,0.99,3574,5309,2108,100.8,43
CE03643,LOC069,Port,2026-03-03T13:29:11,1.0,4167,7142,4829,169.1,64
CE03644,LOC039,Warehouse,2024-01-19T21:33:35,0.36,1629,889,0,30.0,0
CE03645,LOC024,Airport,2024-06-24T03:43:15,0.46,1595,1110,0,30.0,0
CE03646,LOC060,Last Mile Facility,2026-03-25T21:07:50,0.38,723,410,0,30.0,0
CE03647,LOC013,Hub,2025-02-17T01:00:18,0.77,2712,3149,443,49.6,14
CE03648,LOC054,Port,2026-06-28T15:44:17,0.48,759,548,0,30.0,0
CE03649,LOC003,Warehouse,2026-04-04T03:11:35,0.96,3544,5095,2088,100.7,39
CE03650,LOC048,Sort Facility,2024-01-14T18:13:52,0.35,3574,1853,0,30.0,0
CE03651,LOC043,Distribution Center,2025-04-16T05:29:21,0.45,4879,3305,0,30.0,0
CE03652,LOC015,Last Mile Facility,2024-07-31T22:02:02,0.43,3252,2115,0,30.0,0
CE03653,LOC040,Distribution Center,2025-05-11T08:54:42,1.0,2337,4140,1635,114.0,69
CE03654,LOC043,Distribution Center,2025-01-13T12:54:18,0.66,4879,4829,0,30.0,0
CE03655,LOC037,Distribution Center,2026-01-16T06:12:22,0.62,2793,2591,0,30.0,0
CE03656,LOC044,Warehouse,2024-11-27T18:07:59,0.78,3843,4475,436,43.6,14
CE03657,LOC055,Airport,2024-10-20T02:00:57,0.38,1469,845,0,30.0,0
CE03658,LOC061,Airport,2026-01-07T12:19:08,0.57,2149,1852,0,30.0,0
CE03659,LOC072,Airport,2026-01-12T23:24:02,0.63,4665,4415,0,30.0,0
CE03660,LOC067,Warehouse,2026-01-13T16:30:37,0.59,3061,2691,0,30.0,0
CE03661,LOC038,Airport,2024-11-28T15:03:54,0.98,1463,2151,417,64.2,42
CE03662,LOC074,Warehouse,2024-06-02T20:44:25,0.91,325,442,119,73.9,32
CE03663,LOC038,Airport,2024-09-24T20:12:28,0.45,1463,996,0,30.0,0
CE03664,LOC015,Last Mile Facility,2025-08-25T12:22:37,0.85,3252,4161,1658,91.2,25
CE03665,LOC044,Warehouse,2026-05-09T02:32:51,0.88,3843,5069,1776,85.5,28
CE03666,LOC040,Distribution Center,2026-04-21T00:57:37,0.86,2337,3031,903,76.4,26
CE03667,LOC003,Warehouse,2024-04-20T04:02:05,0.45,3544,2391,0,30.0,0
CE03668,LOC036,Airport,2024-08-14T23:27:53,0.78,2829,3327,767,62.5,15
CE03669,LOC034,Port,2024-07-16T05:14:49,0.3,1778,804,0,30.0,0
CE03670,LOC009,Sort Facility,2026-03-03T01:15:10,1.0,3105,5051,2145,112.9,56
CE03671,LOC073,Sort Facility,2024-08-13T21:00:08,0.63,3536,3320,0,30.0,0
CE03672,LOC019,Airport,2024-04-15T15:00:02,0.83,3442,4263,827,58.8,21
CE03673,LOC059,Distribution Center,2026-01-12T01:30:51,1.0,4161,6336,3017,117.0,47
CE03674,LOC065,Airport,2026-03-08T12:21:52,1.0,1748,2680,1681,145.4,47
CE03675,LOC025,Warehouse,2024-04-22T18:21:17,1.0,491,744,379,122.6,46
CE03676,LOC063,Last Mile Facility,2026-05-29T11:52:41,0.72,3270,3512,144,35.3,6
CE03677,LOC074,Warehouse,2024-09-12T21:40:51,0.55,325,270,0,30.0,0
CE03678,LOC005,Sort Facility,2025-01-18T19:21:21,0.45,1284,876,0,30.0,0
CE03679,LOC030,Warehouse,2025-10-04T08:43:07,0.48,2790,2004,0,30.0,0
CE03680,LOC057,Distribution Center,2025-07-15T21:59:33,0.61,2059,1880,0,30.0,0
CE03681,LOC036,Airport,2024-12-16T01:21:37,1.0,2829,4873,1970,113.6,65
CE03682,LOC010,Last Mile Facility,2025-02-11T17:31:59,1.0,1628,2801,1350,129.5,64
CE03683,LOC009,Sort Facility,2025-09-23T07:22:19,1.0,3105,4898,3298,157.5,51
CE03684,LOC013,Hub,2024-04-02T16:46:16,1.0,2712,4817,1805,109.9,69
CE03685,LOC054,Port,2025-11-01T21:19:09,0.51,759,583,0,30.0,0
CE03686,LOC054,Port,2024-03-07T15:45:35,0.32,759,366,0,30.0,0
CE03687,LOC047,Distribution Center,2025-05-12T20:38:34,0.58,4197,3630,0,30.0,0
CE03688,LOC055,Airport,2025-09-05T00:49:46,0.82,1469,1813,226,48.5,21
CE03689,LOC055,Airport,2024-02-12T23:26:05,1.0,1469,2252,1143,123.4,47
CE03690,LOC021,Port,2024-10-26T04:51:38,1.0,437,715,298,111.8,57
CE03691,LOC026,Distribution Center,2025-08-03T11:53:00,0.45,3661,2473,0,30.0,0
CE03692,LOC034,Port,2025-08-30T01:11:37,0.87,1778,2321,769,81.9,27
CE03693,LOC020,Last Mile Facility,2025-11-29T18:48:57,0.87,1116,1452,514,85.3,27
CE03694,LOC068,Hub,2024-12-15T02:12:29,1.0,2969,4658,3260,161.8,51
CE03695,LOC042,Port,2024-07-16T19:04:13,1.0,809,1360,1039,184.1,61
CE03696,LOC008,Airport,2026-01-14T16:03:08,0.68,1075,1093,28,33.1,1
CE03697,LOC041,Distribution Center,2026-03-02T13:17:58,1.0,4129,6954,4921,173.0,61
CE03698,LOC059,Distribution Center,2025-09-23T12:36:18,0.66,4161,4093,0,30.0,0
CE03699,LOC010,Last Mile Facility,2024-09-01T08:00:52,1.0,1628,2763,2009,178.1,62
CE03700,LOC008,Airport,2025-01-09T21:49:47,0.71,1075,1152,141,45.7,6
CE03701,LOC031,Hub,2026-03-20T17:55:30,0.68,4593,4673,101,32.6,1
CE03702,LOC062,Sort Facility,2025-03-22T19:32:13,1.0,3208,4858,1661,92.1,46
CE03703,LOC062,Sort Facility,2026-02-11T06:28:46,0.6,3208,2906,0,30.0,0
CE03704,LOC004,Warehouse,2024-04-26T14:16:06,0.39,869,504,0,30.0,0
CE03705,LOC018,Hub,2025-11-03T05:46:24,0.59,261,230,0,30.0,0
CE03706,LOC002,Port,2024-02-18T00:33:28,0.87,566,735,235,79.8,26
CE03707,LOC056,Warehouse,2025-10-10T06:41:04,0.8,3011,3606,346,43.8,17
CE03708,LOC035,Airport,2024-04-13T01:06:35,0.9,1822,2459,440,59.0,31
CE03709,LOC033,Last Mile Facility,2026-05-22T13:11:49,1.0,4291,6676,4043,143.1,50
CE03710,LOC007,Warehouse,2024-05-11T19:09:49,0.81,2658,3214,648,59.3,18
CE03711,LOC006,Sort Facility,2024-08-14T03:00:40,0.69,4943,5106,289,37.0,2
CE03712,LOC034,Port,2024-03-03T01:23:23,0.88,1778,2349,332,52.4,28
CE03713,LOC039,Warehouse,2025-07-28T00:44:46,0.38,1629,925,0,30.0,0
CE03714,LOC045,Distribution Center,2025-03-06T21:49:39,0.77,4759,5511,705,47.8,14
CE03715,LOC055,Airport,2025-09-02T22:04:09,1.0,1469,2233,654,83.4,46
CE03716,LOC005,Sort Facility,2025-03-12T06:13:51,0.77,1284,1491,198,48.5,14
CE03717,LOC037,Distribution Center,2025-12-22T14:04:46,1.0,2793,4257,1544,96.3,47
CE03718,LOC034,Port,2025-06-14T11:23:43,1.0,1778,2767,644,73.5,50
CE03719,LOC059,Distribution Center,2025-04-16T11:11:02,0.92,4161,5764,1433,71.3,34
CE03720,LOC021,Port,2026-04-11T13:05:35,1.0,437,784,680,216.7,71
CE03721,LOC010,Last Mile Facility,2025-05-23T02:42:56,1.0,1628,2434,1166,115.9,44
CE03722,LOC021,Port,2025-04-23T16:21:40,0.37,437,241,0,30.0,0
CE03723,LOC034,Port,2025-12-30T23:35:05,0.77,1778,2056,204,43.8,14
CE03724,LOC030,Warehouse,2026-03-05T11:51:49,0.88,2790,3683,1008,73.4,28
CE03725,LOC040,Distribution Center,2026-01-27T18:02:11,0.41,2337,1451,0,30.0,0
CE03726,LOC028,Hub,2025-08-22T18:37:19,1.0,4698,7541,2649,97.7,54
CE03727,LOC019,Airport,2026-05-20T05:18:37,0.53,3442,2721,0,30.0,0
CE03728,LOC013,Hub,2026-06-10T15:49:40,0.55,2712,2245,0,30.0,0
CE03729,LOC053,Distribution Center,2024-08-01T05:41:50,0.87,1247,1632,224,51.6,27
CE03730,LOC040,Distribution Center,2025-12-30T01:49:11,0.55,2337,1934,0,30.0,0
CE03731,LOC036,Airport,2025-06-07T15:04:35,0.34,2829,1431,0,30.0,0
CE03732,LOC022,Hub,2024-05-21T08:16:01,0.84,479,606,90,52.5,23
CE03733,LOC011,Warehouse,2026-01-30T16:25:37,0.44,2988,1975,0,30.0,0
CE03734,LOC071,Last Mile Facility,2025-06-15T21:58:15,1.0,4596,8085,2726,101.2,68
CE03735,LOC031,Hub,2026-04-07T13:57:13,0.7,4593,4827,224,35.9,4
CE03736,LOC004,Warehouse,2026-03-14T03:04:00,1.0,869,1521,1088,180.2,67
CE03737,LOC068,Hub,2024-04-07T18:21:48,0.83,2969,3697,458,48.5,22
CE03738,LOC053,Distribution Center,2025-01-25T20:03:52,0.52,1247,969,0,30.0,0
CE03739,LOC054,Port,2025-02-20T15:39:14,1.0,759,1181,248,69.2,50
CE03740,LOC019,Airport,2025-02-25T08:58:39,0.3,3442,1532,0,30.0,0
CE03741,LOC074,Warehouse,2025-03-24T20:43:24,0.35,325,171,0,30.0,0
CE03742,LOC019,Airport,2026-03-08T17:20:07,0.67,3442,3473,42,31.5,0
CE03743,LOC058,Hub,2024-12-19T22:34:26,1.0,4836,8149,4795,149.0,61
CE03744,LOC024,Airport,2025-05-01T07:24:38,1.0,1595,2778,867,95.2,66
CE03745,LOC024,Airport,2025-05-18T13:43:22,0.92,1595,2190,358,56.9,33
CE03746,LOC037,Distribution Center,2025-01-06T22:01:49,1.0,2793,4898,1946,113.6,67
CE03747,LOC015,Last Mile Facility,2026-05-29T06:33:57,1.0,3252,4872,2825,134.2,44
CE03748,LOC074,Warehouse,2024-10-24T02:56:05,1.0,325,581,355,161.1,70
CE03749,LOC040,Distribution Center,2025-06-25T09:30:51,0.81,2337,2842,272,44.0,19
CE03750,LOC023,Port,2025-04-20T21:28:03,1.0,2668,4333,2714,152.1,56
CE03751,LOC007,Warehouse,2024-10-25T00:33:26,0.66,2658,2631,0,30.0,0
CE03752,LOC065,Airport,2025-06-04T09:38:55,0.9,1748,2351,815,85.9,31
CE03753,LOC061,Airport,2026-03-15T04:12:07,0.55,2149,1778,0,30.0,0
CE03754,LOC040,Distribution Center,2025-10-01T07:17:42,0.5,2337,1764,0,30.0,0
CE03755,LOC023,Port,2025-03-08T16:03:28,0.73,2668,2941,527,53.7,9
CE03756,LOC059,Distribution Center,2025-02-13T23:17:00,0.79,4161,4956,1507,73.5,17
CE03757,LOC004,Warehouse,2025-10-20T10:12:10,0.54,869,710,0,30.0,0
CE03758,LOC027,Distribution Center,2024-10-19T14:18:02,1.0,300,521,220,118.0,66
CE03759,LOC063,Last Mile Facility,2024-08-04T08:38:52,0.51,3270,2526,0,30.0,0
CE03760,LOC032,Distribution Center,2025-04-03T06:58:03,0.36,1584,862,0,30.0,0
CE03761,LOC044,Warehouse,2024-10-22T02:26:51,0.69,3843,4001,174,35.4,3
CE03762,LOC061,Airport,2025-07-15T13:12:35,0.9,2149,2889,640,65.7,30
CE03763,LOC051,Last Mile Facility,2026-04-23T04:09:10,0.51,2427,1869,0,30.0,0
CE03764,LOC038,Airport,2026-05-08T21:43:30,0.77,1463,1685,379,61.1,13
CE03765,LOC003,Warehouse,2025-05-13T21:03:35,0.6,3544,3203,0,30.0,0
CE03766,LOC044,Warehouse,2024-11-13T14:59:18,0.87,3843,5037,1474,76.0,27
CE03767,LOC030,Warehouse,2025-12-19T18:20:58,0.45,2790,1866,0,30.0,0
CE03768,LOC044,Warehouse,2026-06-22T17:10:32,1.0,3843,6426,3554,141.0,60
CE03769,LOC059,Distribution Center,2026-03-18T23:12:22,0.65,4161,4037,0,30.0,0
CE03770,LOC032,Distribution Center,2024-09-26T09:24:09,1.0,1584,2831,2060,186.1,70
CE03771,LOC021,Port,2024-07-01T01:56:02,0.7,437,459,24,36.6,4
CE03772,LOC002,Port,2025-03-28T18:27:28,0.47,566,396,0,30.0,0
CE03773,LOC034,Port,2025-01-18T17:50:20,0.27,1778,712,0,30.0,0
CE03774,LOC057,Distribution Center,2024-11-15T14:18:46,0.8,2059,2478,556,62.4,18
CE03775,LOC006,Sort Facility,2025-06-08T02:08:32,1.0,4943,7948,2470,90.0,54
CE03776,LOC013,Hub,2024-10-11T09:38:10,0.57,2712,2339,0,30.0,0
CE03777,LOC002,Port,2026-02-10T23:51:03,0.71,566,607,78,46.5,6
CE03778,LOC031,Hub,2025-08-05T12:57:43,0.62,4593,4302,0,30.0,0
CE03779,LOC010,Last Mile Facility,2025-01-16T13:53:32,1.0,1628,2430,970,101.5,44
CE03780,LOC072,Airport,2025-08-31T09:02:00,0.93,4665,6499,3137,110.7,35
CE03781,LOC073,Sort Facility,2026-01-22T09:37:39,1.0,3536,5989,1479,80.2,62
CE03782,LOC016,Airport,2025-02-24T13:56:13,0.66,1121,1110,0,30.0,0
CE03783,LOC030,Warehouse,2026-06-01T15:38:08,0.96,2790,3998,2181,123.8,38
CE03784,LOC017,Hub,2025-12-14T03:42:50,0.98,1600,2344,1358,131.8,41
